date	time	sign	quote	hvol	dvol
80407	35400	-10	25.15	0	700
80407	35460	1	24.9	0	200
80407	35460	2	24.89	0	115
80407	35460	3	24.88	0	100
80407	35460	4	24.87	0	200
80407	35460	5	24.83	0	100
80407	35460	6	24.82	0	100
80407	35460	7	24.76	0	700
80407	35460	8	24.73	0	500
80407	35460	9	24.72	0	700
80407	35460	10	24.7	0	500
80407	35460	-1	24.94	2400	200
80407	35460	-2	24.96	0	100
80407	35460	-3	24.98	2400	100
80407	35460	-4	25	1600	200
80407	35460	-5	25.02	0	100
80407	35460	-6	25.07	0	600
80407	35460	-7	25.11	0	600
80407	35460	-8	25.12	0	700
80407	35460	-9	25.13	0	900
80407	35460	-10	25.15	0	700
80407	35520	1	24.9	0	300
80407	35520	2	24.89	0	115
80407	35520	3	24.87	0	200
80407	35520	4	24.83	0	100
80407	35520	5	24.82	0	100
80407	35520	6	24.76	0	600
80407	35520	7	24.73	0	500
80407	35520	8	24.72	0	1200
80407	35520	9	24.67	0	100
80407	35520	10	24.66	0	500
80407	35520	-1	24.94	2300	200
80407	35520	-2	24.98	2400	100
80407	35520	-3	25	1600	200
80407	35520	-4	25.01	0	100
80407	35520	-5	25.02	0	100
80407	35520	-6	25.07	0	600
80407	35520	-7	25.11	0	600
80407	35520	-8	25.12	0	700
80407	35520	-9	25.13	0	400
80407	35520	-10	25.15	0	700
80407	35580	1	24.92	100	0
80407	35580	2	24.91	0	115
80407	35580	3	24.9	0	100
80407	35580	4	24.89	0	100
80407	35580	5	24.87	0	100
80407	35580	6	24.84	100	100
80407	35580	7	24.82	0	100
80407	35580	8	24.77	0	400
80407	35580	9	24.73	0	500
80407	35580	10	24.72	0	1200
80407	35580	-1	24.94	2200	100
80407	35580	-2	24.98	2400	100
80407	35580	-3	25	1600	200
80407	35580	-4	25.01	0	100
80407	35580	-5	25.02	0	100
80407	35580	-6	25.07	0	600
80407	35580	-7	25.11	0	600
80407	35580	-8	25.12	0	700
80407	35580	-9	25.13	0	900
80407	35580	-10	25.15	0	700
80407	35640	1	24.91	0	115
80407	35640	2	24.9	0	100
80407	35640	3	24.89	0	100
80407	35640	4	24.87	0	100
80407	35640	5	24.85	0	100
80407	35640	6	24.82	0	100
80407	35640	7	24.77	0	400
80407	35640	8	24.73	0	500
80407	35640	9	24.72	0	700
80407	35640	10	24.67	0	100
80407	35640	-1	24.94	2100	100
80407	35640	-2	24.98	2400	100
80407	35640	-3	25	1600	200
80407	35640	-4	25.01	0	100
80407	35640	-5	25.02	0	100
80407	35640	-6	25.07	0	600
80407	35640	-7	25.1	0	400
80407	35640	-8	25.12	0	700
80407	35640	-9	25.13	0	400
80407	35640	-10	25.15	0	700
80407	35700	1	24.91	0	100
80407	35700	2	24.9	0	100
80407	35700	3	24.89	0	100
80407	35700	4	24.87	0	100
80407	35700	5	24.85	0	100
80407	35700	6	24.82	0	100
80407	35700	7	24.77	0	400
80407	35700	8	24.73	0	1000
80407	35700	9	24.72	0	700
80407	35700	10	24.67	0	100
80407	35700	-1	24.94	2100	100
80407	35700	-2	24.98	2400	100
80407	35700	-3	25	1600	200
80407	35700	-4	25.01	0	100
80407	35700	-5	25.02	0	100
80407	35700	-6	25.07	0	600
80407	35700	-7	25.1	0	400
80407	35700	-8	25.12	0	1200
80407	35700	-9	25.13	0	400
80407	35700	-10	25.15	0	700
80407	35760	1	24.82	0	400
80407	35760	2	24.78	0	100
80407	35760	3	24.77	0	100
80407	35760	4	24.75	0	100
80407	35760	5	24.7	0	500
80407	35760	6	24.68	0	500
80407	35760	7	24.65	0	1200
80407	35760	8	24.6	0	700
80407	35760	9	24.59	0	600
80407	35760	10	24.57	0	100
80407	35760	-1	24.85	2000	299
80407	35760	-2	24.86	0	85
80407	35760	-3	24.89	0	100
80407	35760	-4	24.92	2100	100
80407	35760	-5	24.98	2400	700
80407	35760	-6	25	1600	200
80407	35760	-7	25.01	0	600
80407	35760	-8	25.02	0	100
80407	35760	-9	25.07	0	1200
80407	35760	-10	25.1	0	900
80407	35820	1	24.82	0	300
80407	35820	2	24.79	0	200
80407	35820	3	24.78	0	100
80407	35820	4	24.75	0	100
80407	35820	5	24.68	0	500
80407	35820	6	24.65	0	1700
80407	35820	7	24.6	0	700
80407	35820	8	24.59	0	600
80407	35820	9	24.57	0	100
80407	35820	10	24.52	0	600
80407	35820	-1	24.85	2000	299
80407	35820	-2	24.86	0	85
80407	35820	-3	24.91	0	100
80407	35820	-4	24.92	2100	100
80407	35820	-5	24.98	2400	800
80407	35820	-6	25	1600	200
80407	35820	-7	25.01	0	500
80407	35820	-8	25.02	0	600
80407	35820	-9	25.07	0	1200
80407	35820	-10	25.1	0	400
80407	35880	1	24.82	0	200
80407	35880	2	24.78	0	100
80407	35880	3	24.75	0	100
80407	35880	4	24.68	0	700
80407	35880	5	24.65	0	1200
80407	35880	6	24.6	0	700
80407	35880	7	24.59	0	100
80407	35880	8	24.58	0	700
80407	35880	9	24.57	0	100
80407	35880	10	24.54	0	100
80407	35880	-1	24.83	0	300
80407	35880	-2	24.84	0	85
80407	35880	-3	24.85	2000	199
80407	35880	-4	24.91	0	100
80407	35880	-5	24.92	2100	100
80407	35880	-6	24.98	2400	800
80407	35880	-7	25	1600	200
80407	35880	-8	25.01	0	700
80407	35880	-9	25.02	0	100
80407	35880	-10	25.07	0	1200
80407	35940	1	24.78	0	100
80407	35940	2	24.71	0	300
80407	35940	3	24.68	0	700
80407	35940	4	24.65	0	1200
80407	35940	5	24.62	0	500
80407	35940	6	24.6	0	700
80407	35940	7	24.59	0	100
80407	35940	8	24.58	0	700
80407	35940	9	24.57	0	100
80407	35940	10	24.52	0	600
80407	35940	-1	24.82	0	85
80407	35940	-2	24.83	0	200
80407	35940	-3	24.85	2000	299
80407	35940	-4	24.87	0	100
80407	35940	-5	24.92	2100	100
80407	35940	-6	24.95	0	600
80407	35940	-7	24.98	2400	1300
80407	35940	-8	25	1600	200
80407	35940	-9	25.01	0	700
80407	35940	-10	25.02	0	100
80407	36000	1	24.79	0	325
80407	36000	2	24.78	0	200
80407	36000	3	24.75	0	100
80407	36000	4	24.72	0	100
80407	36000	5	24.71	0	100
80407	36000	6	24.68	0	700
80407	36000	7	24.65	0	1200
80407	36000	8	24.6	0	700
80407	36000	9	24.59	0	100
80407	36000	10	24.58	0	700
80407	36000	-1	24.83	0	100
80407	36000	-2	24.85	2000	199
80407	36000	-3	24.87	0	100
80407	36000	-4	24.92	2100	100
80407	36000	-5	24.95	0	600
80407	36000	-6	24.98	2400	1400
80407	36000	-7	25	1600	200
80407	36000	-8	25.01	0	700
80407	36000	-9	25.02	0	100
80407	36000	-10	25.07	0	1200
80407	36060	1	24.79	0	25
80407	36060	2	24.78	0	200
80407	36060	3	24.75	0	100
80407	36060	4	24.72	100	0
80407	36060	5	24.71	0	100
80407	36060	6	24.68	0	700
80407	36060	7	24.65	0	1200
80407	36060	8	24.6	0	700
80407	36060	9	24.59	0	100
80407	36060	10	24.58	0	700
80407	36060	-1	24.85	2000	199
80407	36060	-2	24.86	0	200
80407	36060	-3	24.87	0	100
80407	36060	-4	24.92	2100	100
80407	36060	-5	24.95	0	600
80407	36060	-6	24.98	2400	1400
80407	36060	-7	25	1600	200
80407	36060	-8	25.01	0	700
80407	36060	-9	25.02	0	100
80407	36060	-10	25.07	0	1200
80407	36120	1	24.82	0	300
80407	36120	2	24.79	0	25
80407	36120	3	24.78	0	200
80407	36120	4	24.77	0	100
80407	36120	5	24.75	0	200
80407	36120	6	24.71	0	100
80407	36120	7	24.68	0	700
80407	36120	8	24.66	0	200
80407	36120	9	24.65	0	1200
80407	36120	10	24.6	0	700
80407	36120	-1	24.85	1700	199
80407	36120	-2	24.92	2100	100
80407	36120	-3	24.95	0	600
80407	36120	-4	24.98	2400	1400
80407	36120	-5	25	1600	200
80407	36120	-6	25.01	0	900
80407	36120	-7	25.02	0	100
80407	36120	-8	25.07	0	1200
80407	36120	-9	25.1	0	400
80407	36120	-10	25.12	0	700
80407	36180	1	24.79	0	100
80407	36180	2	24.78	0	125
80407	36180	3	24.76	0	100
80407	36180	4	24.75	0	100
80407	36180	5	24.72	0	100
80407	36180	6	24.68	0	700
80407	36180	7	24.66	0	200
80407	36180	8	24.65	0	1200
80407	36180	9	24.6	0	800
80407	36180	10	24.58	0	700
80407	36180	-1	24.83	0	100
80407	36180	-2	24.84	0	100
80407	36180	-3	24.85	1700	199
80407	36180	-4	24.87	0	100
80407	36180	-5	24.92	2100	100
80407	36180	-6	24.95	0	700
80407	36180	-7	24.98	2400	1300
80407	36180	-8	25	1600	200
80407	36180	-9	25.01	0	900
80407	36180	-10	25.02	0	100
80407	36240	1	24.78	0	25
80407	36240	2	24.77	0	100
80407	36240	3	24.76	0	100
80407	36240	4	24.71	100	200
80407	36240	5	24.68	0	800
80407	36240	6	24.65	0	1200
80407	36240	7	24.62	0	200
80407	36240	8	24.6	0	800
80407	36240	9	24.58	0	700
80407	36240	10	24.57	0	100
80407	36240	-1	24.83	111	0
80407	36240	-2	24.84	0	200
80407	36240	-3	24.85	1700	199
80407	36240	-4	24.91	0	100
80407	36240	-5	24.92	2100	100
80407	36240	-6	24.95	0	600
80407	36240	-7	24.98	2400	1300
80407	36240	-8	24.99	0	200
80407	36240	-9	25	1600	200
80407	36240	-10	25.01	0	700
80407	36300	1	24.79	0	100
80407	36300	2	24.78	0	25
80407	36300	3	24.77	0	100
80407	36300	4	24.76	0	100
80407	36300	5	24.72	0	100
80407	36300	6	24.71	0	100
80407	36300	7	24.68	0	800
80407	36300	8	24.65	0	1200
80407	36300	9	24.62	0	200
80407	36300	10	24.6	0	800
80407	36300	-1	24.84	0	200
80407	36300	-2	24.85	1700	199
80407	36300	-3	24.91	0	100
80407	36300	-4	24.92	2100	100
80407	36300	-5	24.95	0	600
80407	36300	-6	24.98	2400	1300
80407	36300	-7	25	1600	200
80407	36300	-8	25.01	0	900
80407	36300	-9	25.02	0	100
80407	36300	-10	25.04	0	700
80407	36360	1	24.8	0	125
80407	36360	2	24.79	0	100
80407	36360	3	24.77	0	100
80407	36360	4	24.76	0	100
80407	36360	5	24.73	0	100
80407	36360	6	24.71	0	100
80407	36360	7	24.68	0	800
80407	36360	8	24.65	0	1200
80407	36360	9	24.64	0	200
80407	36360	10	24.6	0	800
80407	36360	-1	24.83	111	0
80407	36360	-2	24.84	0	100
80407	36360	-3	24.85	1700	299
80407	36360	-4	24.86	0	200
80407	36360	-5	24.91	0	100
80407	36360	-6	24.92	2100	100
80407	36360	-7	24.95	0	600
80407	36360	-8	24.98	2400	1300
80407	36360	-9	25	1600	400
80407	36360	-10	25.01	0	700
80407	36420	1	24.8	0	125
80407	36420	2	24.79	0	100
80407	36420	3	24.77	0	100
80407	36420	4	24.76	0	100
80407	36420	5	24.73	0	100
80407	36420	6	24.72	0	200
80407	36420	7	24.71	0	100
80407	36420	8	24.68	0	800
80407	36420	9	24.66	0	200
80407	36420	10	24.65	0	1200
80407	36420	-1	24.84	0	100
80407	36420	-2	24.85	1700	299
80407	36420	-3	24.86	0	200
80407	36420	-4	24.91	0	100
80407	36420	-5	24.92	2100	100
80407	36420	-6	24.95	0	600
80407	36420	-7	24.97	0	200
80407	36420	-8	24.98	2400	1300
80407	36420	-9	25	1600	200
80407	36420	-10	25.01	0	700
80407	36480	1	24.8	0	125
80407	36480	2	24.79	0	100
80407	36480	3	24.77	0	100
80407	36480	4	24.76	0	100
80407	36480	5	24.75	0	200
80407	36480	6	24.74	0	200
80407	36480	7	24.73	0	100
80407	36480	8	24.71	0	100
80407	36480	9	24.68	0	800
80407	36480	10	24.65	0	1200
80407	36480	-1	24.84	0	100
80407	36480	-2	24.85	1700	299
80407	36480	-3	24.86	0	200
80407	36480	-4	24.91	0	100
80407	36480	-5	24.92	2100	100
80407	36480	-6	24.96	0	400
80407	36480	-7	24.98	2400	700
80407	36480	-8	25	1600	200
80407	36480	-9	25.01	0	700
80407	36480	-10	25.02	0	100
80407	36540	1	24.72	0	125
80407	36540	2	24.71	0	100
80407	36540	3	24.69	0	100
80407	36540	4	24.68	0	700
80407	36540	5	24.67	0	200
80407	36540	6	24.65	0	1300
80407	36540	7	24.61	0	600
80407	36540	8	24.6	0	700
80407	36540	9	24.58	0	700
80407	36540	10	24.57	0	100
80407	36540	-1	24.79	0	100
80407	36540	-2	24.8	4886	100
80407	36540	-3	24.83	0	300
80407	36540	-4	24.85	1700	399
80407	36540	-5	24.91	0	100
80407	36540	-6	24.92	2100	100
80407	36540	-7	24.96	0	600
80407	36540	-8	24.98	2400	700
80407	36540	-9	25	1600	200
80407	36540	-10	25.01	0	1200
80407	36600	1	24.72	0	125
80407	36600	2	24.71	0	100
80407	36600	3	24.7	0	300
80407	36600	4	24.69	0	100
80407	36600	5	24.68	0	100
80407	36600	6	24.65	0	100
80407	36600	7	24.64	0	100
80407	36600	8	24.63	0	100
80407	36600	9	24.61	0	100
80407	36600	10	24.6	0	700
80407	36600	-1	24.78	111	0
80407	36600	-2	24.79	0	400
80407	36600	-3	24.8	4886	300
80407	36600	-4	24.83	0	400
80407	36600	-5	24.85	1700	399
80407	36600	-6	24.87	0	200
80407	36600	-7	24.88	0	100
80407	36600	-8	24.9	0	600
80407	36600	-9	24.92	2100	700
80407	36600	-10	24.95	0	600
80407	36660	1	24.69	0	125
80407	36660	2	24.68	0	200
80407	36660	3	24.66	0	100
80407	36660	4	24.64	0	100
80407	36660	5	24.62	0	200
80407	36660	6	24.6	0	700
80407	36660	7	24.59	0	1100
80407	36660	8	24.57	0	100
80407	36660	9	24.52	0	500
80407	36660	10	24.49	0	500
80407	36660	-1	24.75	0	500
80407	36660	-2	24.76	0	200
80407	36660	-3	24.77	0	200
80407	36660	-4	24.78	4886	100
80407	36660	-5	24.79	1900	200
80407	36660	-6	24.83	0	400
80407	36660	-7	24.85	1700	399
80407	36660	-8	24.86	0	500
80407	36660	-9	24.88	0	300
80407	36660	-10	24.9	0	600
80407	36720	1	24.68	0	200
80407	36720	2	24.65	0	25
80407	36720	3	24.64	0	100
80407	36720	4	24.63	0	100
80407	36720	5	24.62	0	100
80407	36720	6	24.61	0	300
80407	36720	7	24.59	0	300
80407	36720	8	24.57	0	300
80407	36720	9	24.55	0	500
80407	36720	10	24.53	0	600
80407	36720	-1	24.71	0	100
80407	36720	-2	24.72	0	100
80407	36720	-3	24.73	0	300
80407	36720	-4	24.74	0	100
80407	36720	-5	24.75	4886	400
80407	36720	-6	24.76	0	200
80407	36720	-7	24.79	1900	200
80407	36720	-8	24.83	0	300
80407	36720	-9	24.84	0	500
