date	time	sign	quote	hvol	dvol
80407	35040	8	16.65	1000	1988
80407	35040	9	16.63	0	1000
80407	35040	10	16.6	0	395
80407	35040	-1	16.81	0	100
80407	35040	-2	16.82	100	0
80407	35040	-3	16.83	0	300
80407	35040	-4	16.84	0	200
80407	35040	-5	16.85	0	200
80407	35040	-6	16.86	0	100
80407	35040	-7	16.89	1000	3100
80407	35040	-8	16.9	0	500
80407	35040	-9	16.95	0	500
80407	35040	-10	16.96	0	500
80407	35100	1	16.79	200	0
80407	35100	2	16.78	100	400
80407	35100	3	16.77	0	200
80407	35100	4	16.76	0	200
80407	35100	5	16.75	0	200
80407	35100	6	16.7	0	500
80407	35100	7	16.67	200	100
80407	35100	8	16.65	1000	1988
80407	35100	9	16.63	0	1000
80407	35100	10	16.6	0	395
80407	35100	-1	16.83	50	400
80407	35100	-2	16.84	0	300
80407	35100	-3	16.85	0	100
80407	35100	-4	16.86	0	300
80407	35100	-5	16.89	1000	3200
80407	35100	-6	16.9	0	500
80407	35100	-7	16.95	0	500
80407	35100	-8	16.96	0	500
80407	35100	-9	16.97	0	100
80407	35100	-10	16.99	0	100
80407	35160	1	16.79	0	400
80407	35160	2	16.78	200	400
80407	35160	3	16.77	0	200
80407	35160	4	16.76	0	300
80407	35160	5	16.75	0	200
80407	35160	6	16.7	0	500
80407	35160	7	16.67	200	100
80407	35160	8	16.65	1000	1988
80407	35160	9	16.63	0	1000
80407	35160	10	16.6	0	395
80407	35160	-1	16.81	300	0
80407	35160	-2	16.82	0	100
80407	35160	-3	16.83	50	100
80407	35160	-4	16.84	100	300
80407	35160	-5	16.86	0	300
80407	35160	-6	16.87	0	170
80407	35160	-7	16.89	0	2200
80407	35160	-8	16.9	0	500
80407	35160	-9	16.93	1000	1000
80407	35160	-10	16.95	0	500
80407	35220	1	16.79	600	0
80407	35220	2	16.78	100	100
80407	35220	3	16.77	0	300
80407	35220	4	16.76	100	200
80407	35220	5	16.75	0	200
80407	35220	6	16.74	0	200
80407	35220	7	16.7	0	500
80407	35220	8	16.69	1000	1000
80407	35220	9	16.67	200	100
80407	35220	10	16.65	0	988
80407	35220	-1	16.81	350	100
80407	35220	-2	16.82	100	100
80407	35220	-3	16.83	0	200
80407	35220	-4	16.84	0	100
80407	35220	-5	16.85	0	200
80407	35220	-6	16.86	0	100
80407	35220	-7	16.87	0	170
80407	35220	-8	16.89	0	2200
80407	35220	-9	16.9	0	500
80407	35220	-10	16.93	1000	1000
80407	35280	1	16.79	400	0
80407	35280	2	16.78	0	400
80407	35280	3	16.77	100	266
80407	35280	4	16.76	100	300
80407	35280	5	16.75	0	200
80407	35280	6	16.74	0	200
80407	35280	7	16.71	1000	1000
80407	35280	8	16.7	0	500
80407	35280	9	16.67	200	100
80407	35280	10	16.65	0	988
80407	35280	-1	16.8	200	700
80407	35280	-2	16.81	0	300
80407	35280	-3	16.82	0	300
80407	35280	-4	16.83	0	200
80407	35280	-5	16.87	0	170
80407	35280	-6	16.89	0	2200
80407	35280	-7	16.9	0	500
80407	35280	-8	16.93	1000	1000
80407	35280	-9	16.95	0	500
80407	35280	-10	16.96	0	500
80407	35340	1	16.84	0	100
80407	35340	2	16.83	100	200
80407	35340	3	16.82	100	400
80407	35340	4	16.81	0	200
80407	35340	5	16.79	100	200
80407	35340	6	16.78	0	100
80407	35340	7	16.76	0	100
80407	35340	8	16.75	0	100
80407	35340	9	16.71	1000	1000
80407	35340	10	16.7	0	500
80407	35340	-1	16.85	200	0
80407	35340	-2	16.86	200	600
80407	35340	-3	16.87	0	570
80407	35340	-4	16.88	0	300
80407	35340	-5	16.89	0	2200
80407	35340	-6	16.9	0	500
80407	35340	-7	16.93	1000	1000
80407	35340	-8	16.95	0	500
80407	35340	-9	16.96	0	500
80407	35340	-10	16.97	0	100
80407	35400	1	16.81	100	166
80407	35400	2	16.8	100	466
80407	35400	3	16.79	100	300
80407	35400	4	16.78	0	200
80407	35400	5	16.76	0	100
80407	35400	6	16.75	0	100
80407	35400	7	16.71	1000	1000
80407	35400	8	16.7	0	500
80407	35400	9	16.68	0	100
80407	35400	10	16.67	200	100
80407	35400	-1	16.82	1200	165
80407	35400	-2	16.83	100	200
80407	35400	-3	16.84	100	500
80407	35400	-4	16.85	0	400
80407	35400	-5	16.87	0	170
80407	35400	-6	16.88	0	100
80407	35400	-7	16.89	0	2200
80407	35400	-8	16.9	0	500
80407	35400	-9	16.92	1000	1000
80407	35400	-10	16.95	0	500
80407	35460	1	16.79	100	0
80407	35460	2	16.78	200	500
80407	35460	3	16.77	0	500
80407	35460	4	16.76	100	300
80407	35460	5	16.75	0	200
80407	35460	6	16.74	100	0
80407	35460	7	16.72	1000	1000
80407	35460	8	16.7	0	500
80407	35460	9	16.67	200	100
80407	35460	10	16.65	0	988
80407	35460	-1	16.8	300	200
80407	35460	-2	16.81	100	1200
80407	35460	-3	16.82	100	400
80407	35460	-4	16.83	100	0
80407	35460	-5	16.85	100	0
80407	35460	-6	16.87	0	170
80407	35460	-7	16.88	0	100
80407	35460	-8	16.89	0	2200
80407	35460	-9	16.9	0	500
80407	35460	-10	16.92	1000	1000
80407	35520	1	16.79	100	0
80407	35520	2	16.78	200	300
80407	35520	3	16.77	0	400
80407	35520	4	16.76	100	100
80407	35520	5	16.75	0	300
80407	35520	6	16.74	100	0
80407	35520	7	16.72	1000	1000
80407	35520	8	16.7	0	500
80407	35520	9	16.67	200	100
80407	35520	10	16.65	0	988
80407	35520	-1	16.8	250	300
80407	35520	-2	16.81	100	4300
80407	35520	-3	16.82	100	400
80407	35520	-4	16.83	100	0
80407	35520	-5	16.85	100	0
80407	35520	-6	16.87	100	170
80407	35520	-7	16.88	0	100
80407	35520	-8	16.89	0	2200
80407	35520	-9	16.9	0	500
80407	35520	-10	16.92	1000	1000
80407	35580	1	16.8	100	600
80407	35580	2	16.79	100	700
80407	35580	3	16.78	600	200
80407	35580	4	16.76	0	100
80407	35580	5	16.75	0	100
80407	35580	6	16.74	0	100
80407	35580	7	16.7	0	500
80407	35580	8	16.69	1000	1000
80407	35580	9	16.67	200	100
80407	35580	10	16.65	0	988
80407	35580	-1	16.81	0	100
80407	35580	-2	16.82	0	600
80407	35580	-3	16.83	116	300
80407	35580	-4	16.84	0	220
80407	35580	-5	16.87	0	170
80407	35580	-6	16.89	0	2100
80407	35580	-7	16.9	0	500
80407	35580	-8	16.92	1000	1000
80407	35580	-9	16.95	0	500
80407	35580	-10	16.96	0	500
80407	35640	1	16.8	0	400
80407	35640	2	16.79	200	200
80407	35640	3	16.78	600	300
80407	35640	4	16.77	0	100
80407	35640	5	16.76	0	100
80407	35640	6	16.75	0	100
80407	35640	7	16.71	1000	1000
80407	35640	8	16.7	0	500
80407	35640	9	16.67	200	100
80407	35640	10	16.65	0	988
80407	35640	-1	16.82	100	0
80407	35640	-2	16.83	100	332
80407	35640	-3	16.84	0	600
80407	35640	-4	16.85	0	100
80407	35640	-5	16.87	0	170
80407	35640	-6	16.89	0	2100
80407	35640	-7	16.9	0	500
80407	35640	-8	16.92	1000	1000
80407	35640	-9	16.95	0	500
80407	35640	-10	16.96	0	500
80407	35700	1	16.78	700	500
80407	35700	2	16.77	300	400
80407	35700	3	16.76	749	500
80407	35700	4	16.75	0	200
80407	35700	5	16.7	0	500
80407	35700	6	16.69	1000	1000
80407	35700	7	16.67	200	100
80407	35700	8	16.65	0	988
80407	35700	9	16.63	0	1000
80407	35700	10	16.61	0	100
80407	35700	-1	16.81	100	400
80407	35700	-2	16.82	100	200
80407	35700	-3	16.83	0	300
80407	35700	-4	16.87	0	270
80407	35700	-5	16.89	0	2100
80407	35700	-6	16.9	0	500
80407	35700	-7	16.92	1000	1000
80407	35700	-8	16.95	0	500
80407	35700	-9	16.96	0	500
80407	35700	-10	16.97	0	100
80407	35760	1	16.81	200	100
80407	35760	2	16.8	0	500
80407	35760	3	16.79	0	300
80407	35760	4	16.78	600	100
80407	35760	5	16.77	0	100
80407	35760	6	16.76	749	400
80407	35760	7	16.75	0	100
80407	35760	8	16.74	1000	1000
80407	35760	9	16.7	0	500
80407	35760	10	16.67	200	100
80407	35760	-1	16.84	100	600
80407	35760	-2	16.85	100	600
80407	35760	-3	16.88	0	200
80407	35760	-4	16.89	0	2100
80407	35760	-5	16.9	0	500
80407	35760	-6	16.95	0	500
80407	35760	-7	16.96	0	500
80407	35760	-8	16.97	1000	1100
80407	35760	-9	16.99	0	100
80407	35760	-10	17	0	11639
80407	35820	1	16.81	100	200
80407	35820	2	16.8	100	400
80407	35820	3	16.79	0	100
80407	35820	4	16.78	600	200
80407	35820	5	16.76	749	400
80407	35820	6	16.75	0	100
80407	35820	7	16.74	1000	1000
80407	35820	8	16.7	0	500
80407	35820	9	16.67	200	100
80407	35820	10	16.65	0	988
80407	35820	-1	16.84	100	0
80407	35820	-2	16.85	0	800
80407	35820	-3	16.86	100	200
80407	35820	-4	16.87	100	0
80407	35820	-5	16.88	0	200
80407	35820	-6	16.89	0	2100
80407	35820	-7	16.9	0	500
80407	35820	-8	16.95	0	500
80407	35820	-9	16.96	0	500
80407	35820	-10	16.97	1000	1100
80407	35880	1	16.81	200	0
80407	35880	2	16.8	0	300
80407	35880	3	16.79	0	300
80407	35880	4	16.78	600	100
80407	35880	5	16.77	0	100
80407	35880	6	16.76	749	300
80407	35880	7	16.75	0	100
80407	35880	8	16.7	0	500
80407	35880	9	16.67	200	100
80407	35880	10	16.65	0	988
80407	35880	-1	16.83	0	200
80407	35880	-2	16.85	0	300
80407	35880	-3	16.86	100	300
80407	35880	-4	16.87	100	0
80407	35880	-5	16.88	0	100
80407	35880	-6	16.89	0	2100
80407	35880	-7	16.9	0	600
80407	35880	-8	16.95	0	500
80407	35880	-9	16.96	0	500
80407	35880	-10	16.97	0	100
80407	35940	1	16.81	100	0
80407	35940	2	16.79	100	400
80407	35940	3	16.78	0	400
80407	35940	4	16.77	0	100
80407	35940	5	16.76	749	300
80407	35940	6	16.75	0	100
80407	35940	7	16.7	0	500
80407	35940	8	16.67	200	100
80407	35940	9	16.65	0	988
80407	35940	10	16.63	0	1100
80407	35940	-1	16.82	0	100
80407	35940	-2	16.84	100	400
80407	35940	-3	16.85	100	0
80407	35940	-4	16.86	0	400
80407	35940	-5	16.88	0	100
80407	35940	-6	16.89	0	2100
80407	35940	-7	16.9	0	600
80407	35940	-8	16.95	0	500
80407	35940	-9	16.96	0	500
80407	35940	-10	16.97	0	100
80407	36000	1	16.85	100	0
80407	36000	2	16.83	100	0
80407	36000	3	16.82	0	250
80407	36000	4	16.81	0	200
80407	36000	5	16.8	0	400
80407	36000	6	16.77	0	100
80407	36000	7	16.76	749	300
80407	36000	8	16.75	0	100
80407	36000	9	16.7	0	500
80407	36000	10	16.67	200	100
80407	36000	-1	16.86	0	200
80407	36000	-2	16.87	100	300
80407	36000	-3	16.88	0	200
80407	36000	-4	16.89	0	2200
80407	36000	-5	16.9	0	700
80407	36000	-6	16.95	0	500
80407	36000	-7	16.96	0	500
80407	36000	-8	16.97	0	100
80407	36000	-9	16.99	0	100
80407	36000	-10	17	0	11639
80407	36060	1	16.84	100	100
80407	36060	2	16.83	100	0
80407	36060	3	16.82	0	350
80407	36060	4	16.81	0	400
80407	36060	5	16.8	0	100
80407	36060	6	16.77	0	100
80407	36060	7	16.76	749	300
80407	36060	8	16.75	0	100
80407	36060	9	16.7	0	500
80407	36060	10	16.67	200	100
80407	36060	-1	16.86	0	1700
80407	36060	-2	16.87	200	300
80407	36060	-3	16.88	0	200
80407	36060	-4	16.89	0	2100
80407	36060	-5	16.9	0	600
80407	36060	-6	16.91	0	100
80407	36060	-7	16.95	0	500
80407	36060	-8	16.96	0	500
80407	36060	-9	16.97	0	100
80407	36060	-10	16.99	0	100
80407	36120	1	16.84	100	100
80407	36120	2	16.83	100	100
80407	36120	3	16.82	0	250
80407	36120	4	16.81	0	500
80407	36120	5	16.77	0	100
80407	36120	6	16.76	749	300
80407	36120	7	16.75	0	100
80407	36120	8	16.7	0	500
80407	36120	9	16.69	0	100
80407	36120	10	16.67	200	100
80407	36120	-1	16.85	0	82
80407	36120	-2	16.86	0	1700
80407	36120	-3	16.87	100	200
80407	36120	-4	16.88	0	200
80407	36120	-5	16.89	0	2100
80407	36120	-6	16.9	0	600
80407	36120	-7	16.91	0	100
80407	36120	-8	16.95	0	500
80407	36120	-9	16.96	0	500
80407	36120	-10	16.97	0	100
80407	36180	1	16.83	200	0
80407	36180	2	16.82	0	550
80407	36180	3	16.81	0	100
80407	36180	4	16.8	0	100
80407	36180	5	16.79	0	200
80407	36180	6	16.77	0	100
80407	36180	7	16.76	749	300
80407	36180	8	16.75	0	100
80407	36180	9	16.7	0	500
80407	36180	10	16.67	200	100
80407	36180	-1	16.86	0	662
80407	36180	-2	16.87	100	200
80407	36180	-3	16.88	0	300
80407	36180	-4	16.89	0	2200
80407	36180	-5	16.9	0	600
80407	36180	-6	16.91	0	100
80407	36180	-7	16.95	0	500
80407	36180	-8	16.96	0	500
80407	36180	-9	16.97	0	100
80407	36180	-10	16.99	0	100
80407	36240	1	16.85	200	100
80407	36240	2	16.84	0	350
80407	36240	3	16.83	0	300
80407	36240	4	16.82	0	100
80407	36240	5	16.81	0	300
80407	36240	6	16.79	0	200
80407	36240	7	16.77	0	100
80407	36240	8	16.76	749	300
80407	36240	9	16.75	0	100
80407	36240	10	16.7	0	500
80407	36240	-1	16.86	0	162
80407	36240	-2	16.87	0	100
80407	36240	-3	16.88	200	200
80407	36240	-4	16.89	0	2300
80407	36240	-5	16.9	0	800
80407	36240	-6	16.91	0	200
80407	36240	-7	16.95	0	500
80407	36240	-8	16.96	0	500
80407	36240	-9	16.97	0	100
80407	36240	-10	16.99	0	100
80407	36300	1	16.85	200	300
80407	36300	2	16.84	0	500
80407	36300	3	16.83	0	100
80407	36300	4	16.81	0	200
80407	36300	5	16.79	0	200
80407	36300	6	16.77	0	100
80407	36300	7	16.76	749	300
80407	36300	8	16.75	0	100
80407	36300	9	16.74	1000	1000
80407	36300	10	16.7	0	500
80407	36300	-1	16.87	100	100
80407	36300	-2	16.88	0	100
80407	36300	-3	16.89	0	2300
80407	36300	-4	16.9	100	800
80407	36300	-5	16.91	0	300
80407	36300	-6	16.92	0	600
80407	36300	-7	16.95	1000	1500
80407	36300	-8	16.96	0	500
80407	36300	-9	16.97	0	100
80407	36300	-10	16.99	0	100
80407	36360	1	16.81	100	0
80407	36360	2	16.8	0	500
80407	36360	3	16.79	100	100
80407	36360	4	16.78	0	100
80407	36360	5	16.77	0	300
80407	36360	6	16.76	749	300
80407	36360	7	16.75	0	100
80407	36360	8	16.74	1000	1100
80407	36360	9	16.7	0	500
80407	36360	10	16.67	200	100
80407	36360	-1	16.83	91	0
80407	36360	-2	16.84	0	400
80407	36360	-3	16.85	0	200
80407	36360	-4	16.86	100	200
80407	36360	-5	16.87	0	100
80407	36360	-6	16.88	0	200
80407	36360	-7	16.89	0	2100
80407	36360	-8	16.9	0	600
80407	36360	-9	16.91	0	100
80407	36360	-10	16.92	0	600
80407	36420	1	16.83	0	500
80407	36420	2	16.82	100	300
80407	36420	3	16.81	100	100
80407	36420	4	16.8	0	100
80407	36420	5	16.79	0	100
80407	36420	6	16.77	0	200
80407	36420	7	16.76	749	300
80407	36420	8	16.75	0	100
80407	36420	9	16.74	1000	1100
80407	36420	10	16.7	0	500
80407	36420	-1	16.86	100	500
80407	36420	-2	16.87	0	200
80407	36420	-3	16.88	100	300
80407	36420	-4	16.89	0	2400
80407	36420	-5	16.9	0	600
80407	36420	-6	16.91	0	700
80407	36420	-7	16.93	1000	1000
80407	36420	-8	16.95	0	500
80407	36420	-9	16.96	0	500
80407	36420	-10	16.97	0	100
80407	36480	1	16.81	0	400
80407	36480	2	16.8	200	300
80407	36480	3	16.79	0	100
80407	36480	4	16.78	0	200
80407	36480	5	16.77	0	300
80407	36480	6	16.76	749	300
80407	36480	7	16.75	0	200
80407	36480	8	16.74	1000	1000
80407	36480	9	16.7	0	500
80407	36480	10	16.67	200	100
80407	36480	-1	16.83	100	100
80407	36480	-2	16.84	100	300
80407	36480	-3	16.85	0	400
80407	36480	-4	16.86	0	200
80407	36480	-5	16.87	0	100
80407	36480	-6	16.88	0	100
80407	36480	-7	16.89	0	2200
80407	36480	-8	16.9	0	600
80407	36480	-9	16.91	0	700
80407	36480	-10	16.93	1000	1000
80407	36540	1	16.79	100	400
80407	36540	2	16.78	100	200
80407	36540	3	16.77	0	300
80407	36540	4	16.76	749	600
80407	36540	5	16.75	0	200
80407	36540	6	16.74	1000	1000
80407	36540	7	16.7	0	500
80407	36540	8	16.67	200	100
80407	36540	9	16.65	0	888
80407	36540	10	16.63	0	1000
80407	36540	-1	16.81	400	0
80407	36540	-2	16.82	100	200
80407	36540	-3	16.83	0	400
80407	36540	-4	16.84	0	100
80407	36540	-5	16.85	0	100
80407	36540	-6	16.87	0	100
80407	36540	-7	16.88	0	100
80407	36540	-8	16.89	0	2200
80407	36540	-9	16.9	0	600
80407	36540	-10	16.91	0	700
80407	36600	1	16.8	0	400
80407	36600	2	16.79	100	300
80407	36600	3	16.78	100	100
80407	36600	4	16.77	0	200
80407	36600	5	16.76	749	600
80407	36600	6	16.75	0	200
80407	36600	7	16.74	1000	1000
80407	36600	8	16.7	0	500
80407	36600	9	16.67	200	100
80407	36600	10	16.65	0	888
80407	36600	-1	16.82	100	0
80407	36600	-2	16.83	100	400
80407	36600	-3	16.84	0	300
80407	36600	-4	16.85	0	100
80407	36600	-5	16.87	0	100
80407	36600	-6	16.88	0	100
80407	36600	-7	16.89	0	2200
80407	36600	-8	16.9	0	600
80407	36600	-9	16.91	0	100
80407	36600	-10	16.93	1000	1000
80407	36660	1	16.82	100	600
80407	36660	2	16.81	0	200
80407	36660	3	16.8	100	400
80407	36660	4	16.79	0	300
80407	36660	5	16.78	0	200
80407	36660	6	16.77	0	100
80407	36660	7	16.76	749	400
80407	36660	8	16.75	0	200
80407	36660	9	16.72	1000	1000
80407	36660	10	16.7	0	500
80407	36660	-1	16.83	0	100
80407	36660	-2	16.84	100	0
80407	36660	-3	16.85	100	200
80407	36660	-4	16.86	0	300
80407	36660	-5	16.87	0	200
80407	36660	-6	16.89	0	2200
80407	36660	-7	16.9	0	600
80407	36660	-8	16.91	1000	1100
80407	36660	-9	16.95	0	500
80407	36660	-10	16.96	0	500
80407	36720	1	16.83	100	100
80407	36720	2	16.82	100	100
80407	36720	3	16.81	0	200
80407	36720	4	16.8	100	100
80407	36720	5	16.79	0	600
80407	36720	6	16.77	0	100
80407	36720	7	16.76	749	400
80407	36720	8	16.75	0	200
80407	36720	9	16.72	1000	1000
80407	36720	10	16.7	0	500
80407	36720	-1	16.84	400	0
80407	36720	-2	16.85	100	2500
80407	36720	-3	16.86	0	500
80407	36720	-4	16.87	0	200
