date	time	sign	quote	hvol	dvol
80407	34560	-6	14.23	500	0
80407	34560	-7	14.26	0	100
80407	34560	-8	14.35	0	1800
80407	34560	-9	14.36	500	0
80407	34560	-10	14.75	0	100
80407	34620	1	13.57	400	0
80407	34620	2	13.53	200	0
80407	34620	3	13.27	200	0
80407	34620	4	13.26	100	0
80407	34620	5	13.25	0	1200
80407	34620	6	13.23	0	200
80407	34620	7	13.15	0	300
80407	34620	8	13.02	0	300
80407	34620	9	13.01	500	0
80407	34620	10	12.95	0	1900
80407	34620	-1	13.71	0	100
80407	34620	-2	13.94	0	300
80407	34620	-3	14.06	0	300
80407	34620	-4	14.09	500	0
80407	34620	-5	14.19	0	1800
80407	34620	-6	14.23	500	0
80407	34620	-7	14.26	0	100
80407	34620	-8	14.33	8000	0
80407	34620	-9	14.36	500	0
80407	34620	-10	14.75	0	100
80407	34680	1	13.68	100	0
80407	34680	2	13.67	500	100
80407	34680	3	13.26	0	300
80407	34680	4	13.25	0	1200
80407	34680	5	13.23	0	200
80407	34680	6	13.15	0	300
80407	34680	7	13.01	500	0
80407	34680	8	12.96	8000	0
80407	34680	9	12.95	0	1900
80407	34680	10	12.9	0	1000
80407	34680	-1	13.71	0	100
80407	34680	-2	13.94	0	300
80407	34680	-3	14.06	0	300
80407	34680	-4	14.09	500	0
80407	34680	-5	14.19	0	1800
80407	34680	-6	14.23	500	0
80407	34680	-7	14.26	0	100
80407	34680	-8	14.33	8000	0
80407	34680	-9	14.36	500	0
80407	34680	-10	14.75	0	100
80407	34740	1	13.67	400	0
80407	34740	2	13.64	0	800
80407	34740	3	13.26	0	300
80407	34740	4	13.25	0	1200
80407	34740	5	13.23	0	200
80407	34740	6	13.14	0	300
80407	34740	7	13.01	500	0
80407	34740	8	12.96	8000	0
80407	34740	9	12.95	0	1900
80407	34740	10	12.9	0	1000
80407	34740	-1	13.7	0	100
80407	34740	-2	13.71	0	100
80407	34740	-3	14.04	0	300
80407	34740	-4	14.09	500	0
80407	34740	-5	14.15	0	300
80407	34740	-6	14.19	0	1800
80407	34740	-7	14.23	500	0
80407	34740	-8	14.26	0	100
80407	34740	-9	14.33	8000	0
80407	34740	-10	14.36	500	0
80407	34800	1	13.68	400	200
80407	34800	2	13.27	100	0
80407	34800	3	13.26	0	300
80407	34800	4	13.25	0	1200
80407	34800	5	13.23	0	200
80407	34800	6	13.14	0	300
80407	34800	7	13.13	0	1900
80407	34800	8	13.01	500	0
80407	34800	9	12.96	8000	0
80407	34800	10	12.9	0	1000
80407	34800	-1	13.71	0	100
80407	34800	-2	14.04	0	300
80407	34800	-3	14.09	500	0
80407	34800	-4	14.15	0	300
80407	34800	-5	14.19	0	1800
80407	34800	-6	14.23	500	0
80407	34800	-7	14.26	0	100
80407	34800	-8	14.33	8000	0
80407	34800	-9	14.36	500	0
80407	34800	-10	14.75	0	100
80407	34860	1	13.71	600	0
80407	34860	2	13.28	200	0
80407	34860	3	13.27	100	0
80407	34860	4	13.26	0	300
80407	34860	5	13.25	0	1200
80407	34860	6	13.23	0	200
80407	34860	7	13.13	0	1900
80407	34860	8	13.01	500	0
80407	34860	9	12.96	8000	0
80407	34860	10	12.9	0	1000
80407	34860	-1	13.78	0	100
80407	34860	-2	14.02	100	0
80407	34860	-3	14.04	0	300
80407	34860	-4	14.09	500	0
80407	34860	-5	14.15	0	300
80407	34860	-6	14.19	0	1800
80407	34860	-7	14.23	500	0
80407	34860	-8	14.26	0	100
80407	34860	-9	14.33	8000	0
80407	34860	-10	14.36	500	0
80407	34920	1	13.73	600	0
80407	34920	2	13.63	0	100
80407	34920	3	13.42	200	0
80407	34920	4	13.41	200	0
80407	34920	5	13.4	0	300
80407	34920	6	13.29	0	300
80407	34920	7	13.25	0	1200
80407	34920	8	13.23	0	200
80407	34920	9	13.13	0	1900
80407	34920	10	13.1	8000	0
80407	34920	-1	13.76	500	100
80407	34920	-2	13.91	0	100
80407	34920	-3	14.08	0	300
80407	34920	-4	14.09	500	0
80407	34920	-5	14.19	0	300
80407	34920	-6	14.23	500	0
80407	34920	-7	14.26	0	100
80407	34920	-8	14.36	500	1800
80407	34920	-9	14.45	8000	0
80407	34920	-10	14.75	0	100
80407	34980	1	13.74	600	0
80407	34980	2	13.63	0	100
80407	34980	3	13.42	100	0
80407	34980	4	13.4	0	300
80407	34980	5	13.29	0	300
80407	34980	6	13.25	0	1200
80407	34980	7	13.23	0	200
80407	34980	8	13.13	0	1900
80407	34980	9	13.1	8000	0
80407	34980	10	13.01	500	0
80407	34980	-1	13.9	100	0
80407	34980	-2	13.91	0	100
80407	34980	-3	14.06	100	0
80407	34980	-4	14.08	0	300
80407	34980	-5	14.09	500	0
80407	34980	-6	14.19	0	300
80407	34980	-7	14.23	500	0
80407	34980	-8	14.26	0	100
80407	34980	-9	14.36	500	1800
80407	34980	-10	14.45	8000	0
80407	35040	1	13.77	700	0
80407	35040	2	13.63	0	100
80407	35040	3	13.42	100	0
80407	35040	4	13.4	0	300
80407	35040	5	13.29	0	300
80407	35040	6	13.25	0	1200
80407	35040	7	13.23	0	200
80407	35040	8	13.13	0	1900
80407	35040	9	13.1	8000	0
80407	35040	10	13.01	500	0
80407	35040	-1	13.81	0	100
80407	35040	-2	13.91	0	100
80407	35040	-3	14.08	0	300
80407	35040	-4	14.09	500	0
80407	35040	-5	14.19	0	300
80407	35040	-6	14.23	500	0
80407	35040	-7	14.26	0	100
80407	35040	-8	14.36	500	1800
80407	35040	-9	14.45	8000	0
80407	35040	-10	14.75	0	100
80407	35100	1	13.79	600	0
80407	35100	2	13.64	100	0
80407	35100	3	13.63	0	100
80407	35100	4	13.59	300	0
80407	35100	5	13.42	100	0
80407	35100	6	13.4	0	300
80407	35100	7	13.29	0	300
80407	35100	8	13.25	0	1200
80407	35100	9	13.23	0	200
80407	35100	10	13.13	0	1900
80407	35100	-1	13.81	0	200
80407	35100	-2	13.91	0	100
80407	35100	-3	13.99	300	0
80407	35100	-4	14.08	0	300
80407	35100	-5	14.09	500	0
80407	35100	-6	14.19	0	300
80407	35100	-7	14.23	500	0
80407	35100	-8	14.26	0	100
80407	35100	-9	14.36	500	1800
80407	35100	-10	14.45	8000	0
80407	35160	1	13.73	500	0
80407	35160	2	13.63	0	100
80407	35160	3	13.52	300	0
80407	35160	4	13.42	400	0
80407	35160	5	13.4	0	300
80407	35160	6	13.29	0	300
80407	35160	7	13.25	0	1200
80407	35160	8	13.23	0	200
80407	35160	9	13.13	0	1900
80407	35160	10	13.1	8000	0
80407	35160	-1	13.77	0	200
80407	35160	-2	13.83	0	700
80407	35160	-3	13.95	0	100
80407	35160	-4	14.02	300	0
80407	35160	-5	14.08	0	300
80407	35160	-6	14.09	500	0
80407	35160	-7	14.19	0	300
80407	35160	-8	14.23	500	0
80407	35160	-9	14.26	0	100
80407	35160	-10	14.36	500	1800
80407	35220	1	13.71	500	0
80407	35220	2	13.69	0	100
80407	35220	3	13.58	0	100
80407	35220	4	13.48	300	0
80407	35220	5	13.4	0	300
80407	35220	6	13.29	0	300
80407	35220	7	13.25	0	1200
80407	35220	8	13.23	0	200
80407	35220	9	13.13	0	1900
80407	35220	10	13.1	8000	0
80407	35220	-1	13.83	0	700
80407	35220	-2	13.95	300	100
80407	35220	-3	14.08	0	300
80407	35220	-4	14.09	500	0
80407	35220	-5	14.19	0	300
80407	35220	-6	14.23	500	0
80407	35220	-7	14.26	0	100
80407	35220	-8	14.36	500	1800
80407	35220	-9	14.45	8000	0
80407	35220	-10	14.75	0	100
80407	35280	1	13.72	0	100
80407	35280	2	13.71	500	0
80407	35280	3	13.58	0	100
80407	35280	4	13.53	300	0
80407	35280	5	13.4	0	300
80407	35280	6	13.29	0	300
80407	35280	7	13.25	0	1200
80407	35280	8	13.23	0	200
80407	35280	9	13.13	0	1900
80407	35280	10	13.1	8000	0
80407	35280	-1	13.83	0	700
80407	35280	-2	13.91	300	0
80407	35280	-3	13.95	0	100
80407	35280	-4	14.08	0	300
80407	35280	-5	14.09	500	0
80407	35280	-6	14.19	0	300
80407	35280	-7	14.23	500	0
80407	35280	-8	14.26	0	100
80407	35280	-9	14.36	500	1800
80407	35280	-10	14.45	8000	0
80407	35340	1	13.67	400	0
80407	35340	2	13.53	0	100
80407	35340	3	13.41	300	0
80407	35340	4	13.36	300	0
80407	35340	5	13.34	0	300
80407	35340	6	13.25	0	1200
80407	35340	7	13.23	0	500
80407	35340	8	13.13	0	1900
80407	35340	9	13.01	500	0
80407	35340	10	12.99	8000	0
80407	35340	-1	13.72	0	200
80407	35340	-2	13.91	300	0
80407	35340	-3	13.95	0	100
80407	35340	-4	14.03	0	300
80407	35340	-5	14.09	500	0
80407	35340	-6	14.14	0	300
80407	35340	-7	14.23	500	0
80407	35340	-8	14.26	0	100
80407	35340	-9	14.34	8000	0
80407	35340	-10	14.36	500	1800
80407	35400	1	13.67	400	0
80407	35400	2	13.53	0	100
80407	35400	3	13.49	300	0
80407	35400	4	13.36	300	0
80407	35400	5	13.34	0	300
80407	35400	6	13.25	0	1200
80407	35400	7	13.23	0	500
80407	35400	8	13.13	0	1900
80407	35400	9	13.01	500	0
80407	35400	10	12.99	8000	0
80407	35400	-1	13.72	0	100
80407	35400	-2	13.9	300	0
80407	35400	-3	13.95	0	100
80407	35400	-4	14.03	0	300
80407	35400	-5	14.09	500	0
80407	35400	-6	14.14	0	300
80407	35400	-7	14.23	500	0
80407	35400	-8	14.26	0	100
80407	35400	-9	14.34	8000	0
80407	35400	-10	14.36	500	1800
80407	35460	1	13.72	500	0
80407	35460	2	13.53	0	100
80407	35460	3	13.49	300	0
80407	35460	4	13.36	100	0
80407	35460	5	13.34	0	300
80407	35460	6	13.25	0	1200
80407	35460	7	13.23	0	500
80407	35460	8	13.13	0	1900
80407	35460	9	13.01	500	0
80407	35460	10	12.99	8000	0
80407	35460	-1	13.74	0	200
80407	35460	-2	13.79	0	100
80407	35460	-3	13.96	300	0
80407	35460	-4	14.03	0	300
80407	35460	-5	14.09	500	0
80407	35460	-6	14.14	0	300
80407	35460	-7	14.23	500	0
80407	35460	-8	14.26	0	100
80407	35460	-9	14.34	8000	0
80407	35460	-10	14.36	500	1800
80407	35520	1	13.72	500	0
80407	35520	2	13.53	300	100
80407	35520	3	13.36	100	0
80407	35520	4	13.34	0	300
80407	35520	5	13.25	0	1200
80407	35520	6	13.23	0	500
80407	35520	7	13.13	0	1900
80407	35520	8	13.01	500	0
80407	35520	9	12.99	8000	0
80407	35520	10	12.9	0	1000
80407	35520	-1	13.74	0	200
80407	35520	-2	13.79	0	100
80407	35520	-3	13.91	300	0
80407	35520	-4	14.03	0	300
80407	35520	-5	14.09	500	0
80407	35520	-6	14.14	0	300
80407	35520	-7	14.23	500	0
80407	35520	-8	14.26	0	100
80407	35520	-9	14.34	8000	0
80407	35520	-10	14.36	500	1800
80407	35580	1	13.72	500	0
80407	35580	2	13.53	300	100
80407	35580	3	13.36	100	0
80407	35580	4	13.34	0	300
80407	35580	5	13.25	0	1200
80407	35580	6	13.23	0	500
80407	35580	7	13.13	0	1900
80407	35580	8	13.01	500	0
80407	35580	9	12.99	8000	0
80407	35580	10	12.9	0	1000
80407	35580	-1	13.74	0	200
80407	35580	-2	13.77	0	300
80407	35580	-3	13.79	0	100
80407	35580	-4	13.91	300	0
80407	35580	-5	14.03	0	300
80407	35580	-6	14.09	500	0
80407	35580	-7	14.14	0	300
80407	35580	-8	14.23	500	0
80407	35580	-9	14.26	0	100
80407	35580	-10	14.34	8000	0
80407	35640	1	13.75	400	0
80407	35640	2	13.67	0	100
80407	35640	3	13.5	300	0
80407	35640	4	13.36	200	0
80407	35640	5	13.34	0	300
80407	35640	6	13.25	0	1200
80407	35640	7	13.23	0	500
80407	35640	8	13.13	0	1900
80407	35640	9	13.1	8000	0
80407	35640	10	13.01	500	0
80407	35640	-1	13.78	0	200
80407	35640	-2	13.79	0	100
80407	35640	-3	13.94	0	100
80407	35640	-4	14	300	0
80407	35640	-5	14.09	500	0
80407	35640	-6	14.14	0	300
80407	35640	-7	14.23	500	0
80407	35640	-8	14.26	0	400
80407	35640	-9	14.36	500	1800
80407	35640	-10	14.47	8000	0
80407	35700	1	13.76	100	0
80407	35700	2	13.74	0	100
80407	35700	3	13.67	0	100
80407	35700	4	13.5	300	0
80407	35700	5	13.45	0	300
80407	35700	6	13.34	0	300
80407	35700	7	13.25	0	1200
80407	35700	8	13.23	0	200
80407	35700	9	13.13	0	1900
80407	35700	10	13.1	8000	0
80407	35700	-1	13.79	0	100
80407	35700	-2	13.8	0	200
80407	35700	-3	13.86	0	300
80407	35700	-4	13.94	0	100
80407	35700	-5	13.99	300	0
80407	35700	-6	14.09	500	0
80407	35700	-7	14.14	0	300
80407	35700	-8	14.23	500	0
80407	35700	-9	14.26	0	400
80407	35700	-10	14.36	500	1800
80407	35760	1	13.76	100	0
80407	35760	2	13.74	0	200
80407	35760	3	13.67	0	100
80407	35760	4	13.56	300	0
80407	35760	5	13.45	0	300
80407	35760	6	13.34	0	300
80407	35760	7	13.25	0	1200
80407	35760	8	13.23	0	200
80407	35760	9	13.13	0	1900
80407	35760	10	13.1	8000	0
80407	35760	-1	13.8	0	200
80407	35760	-2	13.87	0	300
80407	35760	-3	13.94	0	100
80407	35760	-4	13.97	300	0
80407	35760	-5	14.09	500	0
80407	35760	-6	14.14	0	300
80407	35760	-7	14.23	500	0
80407	35760	-8	14.26	0	400
80407	35760	-9	14.36	500	1800
80407	35760	-10	14.47	8000	0
80407	35820	1	13.81	100	0
80407	35820	2	13.67	0	100
80407	35820	3	13.56	300	0
80407	35820	4	13.47	100	0
80407	35820	5	13.45	0	300
80407	35820	6	13.34	0	300
80407	35820	7	13.25	0	1200
80407	35820	8	13.23	0	200
80407	35820	9	13.13	0	1900
80407	35820	10	13.1	8000	0
80407	35820	-1	13.87	0	300
80407	35820	-2	14.04	0	100
80407	35820	-3	14.05	300	0
80407	35820	-4	14.09	500	0
80407	35820	-5	14.14	0	300
80407	35820	-6	14.23	500	0
80407	35820	-7	14.26	0	300
80407	35820	-8	14.36	500	1800
80407	35820	-9	14.43	0	100
80407	35820	-10	14.47	8000	0
80407	35880	1	13.82	100	0
80407	35880	2	13.67	0	100
80407	35880	3	13.63	300	0
80407	35880	4	13.47	100	0
80407	35880	5	13.45	0	300
80407	35880	6	13.34	0	300
80407	35880	7	13.25	0	1200
80407	35880	8	13.23	0	200
80407	35880	9	13.13	0	1900
80407	35880	10	13.1	8000	0
80407	35880	-1	13.87	0	600
80407	35880	-2	14.03	300	0
80407	35880	-3	14.04	0	100
80407	35880	-4	14.09	500	0
80407	35880	-5	14.14	0	300
80407	35880	-6	14.23	500	0
80407	35880	-7	14.26	0	300
80407	35880	-8	14.36	500	1800
80407	35880	-9	14.43	0	100
80407	35880	-10	14.47	8000	0
80407	35940	1	13.83	100	0
80407	35940	2	13.76	0	100
80407	35940	3	13.64	300	0
80407	35940	4	13.47	100	0
80407	35940	5	13.45	0	300
80407	35940	6	13.34	0	300
80407	35940	7	13.25	0	1200
80407	35940	8	13.23	0	200
80407	35940	9	13.13	0	1900
80407	35940	10	13.1	8000	0
80407	35940	-1	13.87	0	300
80407	35940	-2	14.04	300	100
80407	35940	-3	14.09	500	0
80407	35940	-4	14.14	0	300
80407	35940	-5	14.23	500	0
80407	35940	-6	14.26	0	300
80407	35940	-7	14.36	500	1800
80407	35940	-8	14.43	0	100
80407	35940	-9	14.47	8000	0
80407	35940	-10	14.75	0	100
80407	36000	1	13.83	100	0
80407	36000	2	13.76	0	100
80407	36000	3	13.65	300	0
80407	36000	4	13.47	100	0
80407	36000	5	13.45	0	300
80407	36000	6	13.34	0	300
80407	36000	7	13.27	0	1900
80407	36000	8	13.25	0	1200
80407	36000	9	13.23	0	200
80407	36000	10	13.1	8000	0
80407	36000	-1	13.87	0	300
80407	36000	-2	14.04	300	100
80407	36000	-3	14.09	500	0
80407	36000	-4	14.14	0	300
80407	36000	-5	14.23	500	0
80407	36000	-6	14.26	0	300
80407	36000	-7	14.36	500	1800
80407	36000	-8	14.43	0	100
80407	36000	-9	14.47	8000	0
80407	36000	-10	14.75	0	100
80407	36060	1	13.84	100	0
80407	36060	2	13.81	0	100
80407	36060	3	13.79	0	100
80407	36060	4	13.6	300	0
80407	36060	5	13.53	0	300
80407	36060	6	13.42	0	300
80407	36060	7	13.27	0	1900
80407	36060	8	13.25	0	1200
80407	36060	9	13.23	0	200
80407	36060	10	13.21	8000	0
80407	36060	-1	13.86	0	100
80407	36060	-2	13.87	0	300
80407	36060	-3	14.04	0	100
80407	36060	-4	14.05	300	0
80407	36060	-5	14.09	500	0
80407	36060	-6	14.21	0	300
80407	36060	-7	14.23	500	0
80407	36060	-8	14.32	0	300
80407	36060	-9	14.36	500	1800
80407	36060	-10	14.43	0	100
80407	36120	1	13.79	100	0
80407	36120	2	13.76	0	600
80407	36120	3	13.57	300	0
80407	36120	4	13.42	0	300
80407	36120	5	13.31	0	300
80407	36120	6	13.27	0	1900
80407	36120	7	13.25	0	1200
80407	36120	8	13.23	0	200
80407	36120	9	13.1	8000	0
80407	36120	10	13.01	500	0
80407	36120	-1	13.82	0	200
80407	36120	-2	13.87	0	500
80407	36120	-3	14.04	300	0
80407	36120	-4	14.09	500	0
80407	36120	-5	14.21	0	300
80407	36120	-6	14.23	500	0
80407	36120	-7	14.32	0	300
80407	36120	-8	14.36	500	1800
80407	36120	-9	14.43	0	100
80407	36120	-10	14.47	8000	0
80407	36180	1	13.79	100	0
80407	36180	2	13.57	300	0
80407	36180	3	13.49	200	0
80407	36180	4	13.44	100	0
80407	36180	5	13.42	0	300
80407	36180	6	13.31	0	300
80407	36180	7	13.27	0	1900
80407	36180	8	13.25	0	1200
80407	36180	9	13.23	0	200
80407	36180	10	13.1	8000	0
80407	36180	-1	13.84	0	250
80407	36180	-2	13.86	0	200
80407	36180	-3	13.87	0	300
80407	36180	-4	14.03	300	0
80407	36180	-5	14.09	500	0
80407	36180	-6	14.21	0	300
80407	36180	-7	14.23	500	0
80407	36180	-8	14.32	0	300
80407	36180	-9	14.36	500	1800
80407	36180	-10	14.43	0	100
80407	36240	1	13.82	100	0
80407	36240	2	13.62	300	0
80407	36240	3	13.49	200	0
80407	36240	4	13.44	100	0
80407	36240	5	13.42	0	300
80407	36240	6	13.31	0	300
80407	36240	7	13.27	0	1900
80407	36240	8	13.25	0	1200
80407	36240	9	13.23	0	200
80407	36240	10	13.1	8000	0
80407	36240	-1	13.84	0	50
80407	36240	-2	13.85	0	300
80407	36240	-3	14.02	300	0
80407	36240	-4	14.09	500	0
80407	36240	-5	14.21	0	300
80407	36240	-6	14.23	500	0
80407	36240	-7	14.32	0	300
80407	36240	-8	14.36	500	1800
80407	36240	-9	14.43	0	100
80407	36240	-10	14.47	8000	0
80407	36300	1	13.83	50	0
80407	36300	2	13.8	0	100
80407	36300	3	13.62	300	0
80407	36300	4	13.49	200	0
80407	36300	5	13.44	100	0
80407	36300	6	13.42	0	300
80407	36300	7	13.31	0	300
80407	36300	8	13.27	0	1900
80407	36300	9	13.25	0	1200
80407	36300	10	13.23	0	200
80407	36300	-1	13.85	0	300
80407	36300	-2	14.03	300	0
80407	36300	-3	14.09	500	0
80407	36300	-4	14.21	0	300
80407	36300	-5	14.23	500	0
80407	36300	-6	14.32	0	300
80407	36300	-7	14.36	500	1800
80407	36300	-8	14.43	0	100
80407	36300	-9	14.47	8000	0
80407	36300	-10	14.75	0	100
80407	36360	1	13.8	0	100
80407	36360	2	13.61	300	0
80407	36360	3	13.44	100	0
80407	36360	4	13.42	0	300
80407	36360	5	13.31	0	300
80407	36360	6	13.27	0	1900
80407	36360	7	13.25	0	1200
80407	36360	8	13.23	0	200
80407	36360	9	13.1	8000	0
80407	36360	10	13.01	500	0
80407	36360	-1	13.84	100	0
80407	36360	-2	13.85	0	300
80407	36360	-3	13.89	0	100
80407	36360	-4	14.03	300	0
80407	36360	-5	14.09	500	0
80407	36360	-6	14.21	0	300
80407	36360	-7	14.23	500	0
80407	36360	-8	14.32	0	300
80407	36360	-9	14.36	500	1800
80407	36360	-10	14.43	0	100
80407	36420	1	13.79	0	100
80407	36420	2	13.6	300	0
80407	36420	3	13.44	100	0
80407	36420	4	13.42	0	300
80407	36420	5	13.31	0	300
80407	36420	6	13.27	0	1900
80407	36420	7	13.25	0	1200
80407	36420	8	13.23	0	200
80407	36420	9	13.1	8000	0
80407	36420	10	13.01	500	0
80407	36420	-1	13.89	0	100
80407	36420	-2	14.02	300	0
80407	36420	-3	14.09	500	0
80407	36420	-4	14.19	200	0
80407	36420	-5	14.21	0	300
80407	36420	-6	14.23	500	0
80407	36420	-7	14.32	0	300
80407	36420	-8	14.36	500	1800
80407	36420	-9	14.43	0	100
80407	36420	-10	14.47	8000	0
80407	36480	1	13.8	0	200
80407	36480	2	13.61	300	0
80407	36480	3	13.54	200	0
80407	36480	4	13.53	0	300
80407	36480	5	13.42	0	300
80407	36480	6	13.27	0	1900
80407	36480	7	13.25	0	1200
80407	36480	8	13.23	0	200
80407	36480	9	13.21	8000	0
80407	36480	10	13.01	500	0
80407	36480	-1	13.92	0	300
80407	36480	-2	14.08	300	0
80407	36480	-3	14.09	500	0
80407	36480	-4	14.21	0	300
80407	36480	-5	14.23	500	0
80407	36480	-6	14.32	0	300
80407	36480	-7	14.36	500	1800
80407	36480	-8	14.43	0	100
80407	36480	-9	14.47	8000	0
80407	36480	-10	14.75	0	100
80407	36540	1	13.83	0	100
80407	36540	2	13.65	300	0
80407	36540	3	13.54	200	0
80407	36540	4	13.53	0	300
80407	36540	5	13.42	0	300
80407	36540	6	13.27	0	1900
80407	36540	7	13.25	0	1200
80407	36540	8	13.23	0	200
80407	36540	9	13.21	8000	0
80407	36540	10	13.01	500	0
80407	36540	-1	13.87	0	100
80407	36540	-2	13.92	0	300
80407	36540	-3	14.05	300	0
80407	36540	-4	14.09	500	0
80407	36540	-5	14.21	0	300
80407	36540	-6	14.23	500	0
80407	36540	-7	14.32	0	300
80407	36540	-8	14.36	500	1800
80407	36540	-9	14.43	0	100
80407	36540	-10	14.47	8000	0
80407	36600	1	13.82	0	300
80407	36600	2	13.75	0	200
80407	36600	3	13.62	300	0
80407	36600	4	13.53	0	300
80407	36600	5	13.42	0	300
80407	36600	6	13.27	0	1900
80407	36600	7	13.25	0	1200
80407	36600	8	13.23	0	200
80407	36600	9	13.21	8000	0
80407	36600	10	13.01	500	0
80407	36600	-1	14.07	300	0
80407	36600	-2	14.09	500	0
80407	36600	-3	14.11	100	0
80407	36600	-4	14.13	0	200
80407	36600	-5	14.21	0	300
80407	36600	-6	14.23	500	0
80407	36600	-7	14.32	0	300
80407	36600	-8	14.36	500	1800
80407	36600	-9	14.43	0	100
80407	36600	-10	14.47	8000	0
80407	36660	1	13.85	200	0
80407	36660	2	13.84	0	100
80407	36660	3	13.83	0	100
80407	36660	4	13.75	0	200
80407	36660	5	13.65	300	0
80407	36660	6	13.53	0	300
80407	36660	7	13.42	0	300
80407	36660	8	13.27	0	1900
80407	36660	9	13.25	0	1200
80407	36660	10	13.23	0	200
80407	36660	-1	13.92	0	300
80407	36660	-2	14.02	0	200
80407	36660	-3	14.07	300	0
80407	36660	-4	14.09	500	0
80407	36660	-5	14.21	0	300
80407	36660	-6	14.23	500	0
80407	36660	-7	14.32	0	300
80407	36660	-8	14.36	500	1800
80407	36660	-9	14.43	0	100
80407	36660	-10	14.47	8000	0
80407	36720	1	13.86	0	100
80407	36720	2	13.83	0	100
80407	36720	3	13.75	0	200
80407	36720	4	13.66	300	0
80407	36720	5	13.53	0	300
80407	36720	6	13.42	0	300
80407	36720	7	13.27	0	1900
80407	36720	8	13.25	0	1200
80407	36720	9	13.23	0	200
80407	36720	10	13.21	8000	0
80407	36720	-1	13.88	0	200
80407	36720	-2	13.92	0	300
80407	36720	-3	13.93	0	100
80407	36720	-4	14.02	0	200
80407	36720	-5	14.05	300	0
80407	36720	-6	14.09	500	0
80407	36720	-7	14.21	0	300
80407	36720	-8	14.23	500	0
80407	36720	-9	14.32	0	300
80407	36720	-10	14.36	500	1800
80407	36780	1	13.86	0	100
