date	time	sign	quote	hvol	dvol
80407	34260	1	39.07	1000	400
80407	34260	2	39.06	0	700
80407	34260	3	39.05	0	80
80407	34260	4	39.04	0	100
80407	34260	5	39.02	0	100
80407	34260	6	39.01	0	1050
80407	34260	7	39	708	16035
80407	34260	8	38.95	0	15
80407	34260	9	38.9	0	700
80407	34260	10	38.87	0	60
80407	34260	-1	39.12	0	100
80407	34260	-2	39.13	200	100
80407	34260	-3	39.17	0	100
80407	34260	-4	39.18	0	200
80407	34260	-5	39.19	0	100
80407	34260	-6	39.21	0	4350
80407	34260	-7	39.47	0	200
80407	34260	-8	39.48	0	550
80407	34260	-9	39.49	0	210
80407	34260	-10	39.5	0	3080
80407	34320	1	39.13	0	100
80407	34320	2	39.12	100	100
80407	34320	3	39.1	100	0
80407	34320	4	39.09	0	200
80407	34320	5	39.06	0	100
80407	34320	6	39.05	0	80
80407	34320	7	39.04	0	400
80407	34320	8	39.03	0	400
80407	34320	9	39.01	0	1050
80407	34320	10	39	708	15835
80407	34320	-1	39.2	100	0
80407	34320	-2	39.22	100	0
80407	34320	-3	39.23	100	0
80407	34320	-4	39.24	0	200
80407	34320	-5	39.25	0	100
80407	34320	-6	39.27	0	100
80407	34320	-7	39.28	0	5349
80407	34320	-8	39.29	0	100
80407	34320	-9	39.3	0	100
80407	34320	-10	39.32	0	100
80407	34380	1	39.15	0	1600
80407	34380	2	39.12	0	2100
80407	34380	3	39.11	200	200
80407	34380	4	39.1	0	1000
80407	34380	5	39.08	0	1000
80407	34380	6	39.06	0	100
80407	34380	7	39.05	0	80
80407	34380	8	39.01	0	1050
80407	34380	9	39	708	15235
80407	34380	10	38.99	0	300
80407	34380	-1	39.16	400	0
80407	34380	-2	39.2	300	100
80407	34380	-3	39.23	0	100
80407	34380	-4	39.25	0	100
80407	34380	-5	39.26	0	100
80407	34380	-6	39.28	0	5349
80407	34380	-7	39.35	0	100
80407	34380	-8	39.42	0	100
80407	34380	-9	39.43	0	300
80407	34380	-10	39.44	0	200
80407	34440	1	39.33	0	500
80407	34440	2	39.32	200	500
80407	34440	3	39.31	0	1000
80407	34440	4	39.3	0	200
80407	34440	5	39.29	0	100
80407	34440	6	39.26	0	100
80407	34440	7	39.24	0	100
80407	34440	8	39.23	0	100
80407	34440	9	39.2	0	600
80407	34440	10	39.15	0	1400
80407	34440	-1	39.37	0	200
80407	34440	-2	39.38	0	200
80407	34440	-3	39.4	200	0
80407	34440	-4	39.42	0	300
80407	34440	-5	39.43	0	100
80407	34440	-6	39.44	0	100
80407	34440	-7	39.46	0	300
80407	34440	-8	39.47	0	200
80407	34440	-9	39.48	0	950
80407	34440	-10	39.49	0	610
80407	34500	1	39.3	0	100
80407	34500	2	39.28	0	100
80407	34500	3	39.26	0	500
80407	34500	4	39.25	200	100
80407	34500	5	39.21	0	100
80407	34500	6	39.2	0	600
80407	34500	7	39.1	0	1000
80407	34500	8	39.08	0	1000
80407	34500	9	39.06	0	100
80407	34500	10	39.05	0	80
80407	34500	-1	39.33	200	73
80407	34500	-2	39.34	0	3400
80407	34500	-3	39.36	0	100
80407	34500	-4	39.37	0	100
80407	34500	-5	39.39	0	100
80407	34500	-6	39.4	100	100
80407	34500	-7	39.42	0	100
80407	34500	-8	39.46	0	300
80407	34500	-9	39.47	0	200
80407	34500	-10	39.48	0	950
80407	34560	1	39.11	100	300
80407	34560	2	39.1	0	1200
80407	34560	3	39.09	100	0
80407	34560	4	39.08	0	1000
80407	34560	5	39.06	0	100
80407	34560	6	39.05	0	80
80407	34560	7	39.01	0	1050
80407	34560	8	39	708	15140
80407	34560	9	38.99	0	300
80407	34560	10	38.95	0	15
80407	34560	-1	39.17	0	100
80407	34560	-2	39.18	100	0
80407	34560	-3	39.19	100	0
80407	34560	-4	39.21	0	200
80407	34560	-5	39.34	0	3200
80407	34560	-6	39.42	0	100
80407	34560	-7	39.46	0	500
