day	time	bid	ask
1	36070.383	10.27	10.37
1	36071.29	10.28	10.37
1	36101.083	10.28	10.37
1	36124.467	10.27	10.37
1	36125.447	10.28	10.37
1	36131.54	10.28	10.37
1	36159.657	10.28	10.37
1	36160.777	10.28	10.37
1	36168.967	10.27	10.37
1	36169.783	10.28	10.37
1	36170.67	10.32	10.37
1	36180.157	10.27	10.37
1	36180.23	10.28	10.37
1	36190.523	10.28	10.37
1	36198.617	10.28	10.37
1	36226.737	10.28	10.37
1	36227.897	10.28	10.37
1	36233.31	10.27	10.37
1	36234.25	10.28	10.37
1	36288.79	10.28	10.37
1	36295.407	10.27	10.37
1	36296.227	10.28	10.37
1	36316.677	10.28	10.37
1	36342.167	10.27	10.37
1	36343.01	10.28	10.37
1	36376.91	10.28	10.37
1	36384.42	10.28	10.37
1	36397.08	10.28	10.37
1	36413.523	10.28	10.37
1	36417.71	10.27	10.37
1	36417.747	10.27	10.37
1	36418.463	10.28	10.37
1	36431.94	10.32	10.37
1	36442.373	10.27	10.37
1	36442.467	10.28	10.37
1	36473.973	10.28	10.37
1	36508.94	10.27	10.37
1	36509.857	10.28	10.37
1	36552.587	10.27	10.37
1	36553.48	10.28	10.37
1	36597.24	10.28	10.37
1	36601.14	10.27	10.37
1	36603.587	10.27	10.37
1	36603.6	10.25	10.37
1	36603.757	10.25	10.37
1	36603.79	10.25	10.37
1	36604.083	10.25	10.37
1	36604.087	10.23	10.37
1	36604.087	10.22	10.37
1	36604.1	10.23	10.37
1	36604.117	10.23	10.37
1	36604.167	10.23	10.34
1	36604.2	10.22	10.34
1	36604.297	10.22	10.34
1	36604.297	10.21	10.34
1	36604.307	10.22	10.34
1	36608.003	10.22	10.34
1	36608.067	10.22	10.34
1	36623.843	10.22	10.33
1	36623.847	10.22	10.33
1	36624.13	10.22	10.33
1	36624.663	10.22	10.33
1	36751.607	10.23	10.33
1	36751.657	10.23	10.33
1	36762.773	10.23	10.33
1	36768.847	10.23	10.33
1	36786.88	10.23	10.33
1	36787.86	10.23	10.33
1	36804.597	10.23	10.33
1	36804.597	10.23	10.33
1	36805.153	10.24	10.33
1	36805.153	10.23	10.33
1	36805.16	10.24	10.33
1	36805.163	10.24	10.33
1	36805.163	10.24	10.33
1	36808.28	10.28	10.33
1	36857.417	10.28	10.33
1	36924.013	10.28	10.33
1	36933.573	10.3	10.33
1	36940.003	10.28	10.33
1	36940.02	10.28	10.32
1	36940.287	10.28	10.32
1	36940.327	10.28	10.32
1	36940.387	10.22	10.32
1	36940.457	10.22	10.32
1	36940.457	10.22	10.31
1	36940.457	10.23	10.31
1	36940.46	10.3	10.31
1	36940.463	10.3	10.32
1	36940.723	10.3	10.32
1	36940.827	10.22	10.32
1	36940.83	10.21	10.32
1	36941.877	10.22	10.32
1	36942.787	10.22	10.32
1	36942.967	10.26	10.32
1	36946.007	10.26	10.32
1	36946.023	10.27	10.32
1	36984.023	10.27	10.32
1	36984.12	10.26	10.32
1	36987.723	10.26	10.32
1	36987.783	10.27	10.32
1	36991.637	10.27	10.32
1	37051.313	10.27	10.32
1	37052.31	10.27	10.32
1	37119.397	10.27	10.32
1	37133.08	10.27	10.32
1	37180.11	10.27	10.32
1	37194.143	10.27	10.32
1	37194.297	10.27	10.32
1	37196.567	10.27	10.32
1	37228.147	10.27	10.32
1	37228.22	10.27	10.32
1	37240.037	10.27	10.33
1	37276.223	10.27	10.33
1	37276.23	10.27	10.27
1	37276.25	10.26	10.27
1	37278.067	10.26	10.33
1	37278.07	10.26	10.32
1	37278.087	10.26	10.33
1	37278.09	10.26	10.31
1	37278.09	10.26	10.33
1	37278.117	10.26	10.31
1	37278.187	10.26	10.31
1	37279.067	10.26	10.31
1	37279.22	10.26	10.3
1	37320.483	10.25	10.3
1	37320.527	10.25	10.29
1	37320.53	10.25	10.29
1	37320.53	10.25	10.29
1	37320.68	10.25	10.29
1	37320.68	10.25	10.29
1	37320.687	10.25	10.29
1	37320.78	10.25	10.29
1	37320.817	10.24	10.29
1	37320.82	10.24	10.29
1	37335.073	10.24	10.29
1	37353.753	10.24	10.29
1	37357.373	10.23	10.29
1	37357.43	10.22	10.29
1	37357.43	10.24	10.29
1	37403.97	10.22	10.29
1	37404.77	10.23	10.29
1	37410.78	10.24	10.29
1	37418.013	10.24	10.29
1	37426.297	10.25	10.29
1	37532.917	10.25	10.28
1	37533.097	10.25	10.28
1	37833.147	10.25	10.28
1	37881.18	10.25	10.28
1	37889.833	10.22	10.28
1	37889.833	10.22	10.28
1	37889.843	10.23	10.28
1	37889.86	10.23	10.27
1	37890.453	10.23	10.27
1	37896.263	10.23	10.27
1	37920.493	10.24	10.27
1	37921.277	10.24	10.27
1	37922.683	10.23	10.27
1	37970.277	10.23	10.27
1	37971.28	10.23	10.27
1	37996.837	10.23	10.27
1	38033.123	10.26	10.27
1	38033.153	10.26	10.27
1	38033.16	10.26	10.27
1	38034.307	10.26	10.27
1	38035.463	10.26	10.27
1	38035.467	10.23	10.27
1	38334.39	10.23	10.27
1	38334.453	10.23	10.27
1	38428.613	10.22	10.27
1	38428.72	10.2	10.27
1	38428.753	10.2	10.26
1	38429.447	10.2	10.26
1	38500.153	10.2	10.26
1	38500.173	10.19	10.26
1	38500.193	10.2	10.26
1	38519.567	10.21	10.26
1	38520.493	10.21	10.26
1	38523.703	10.21	10.26
1	38523.723	10.19	10.26
1	38523.73	10.2	10.26
1	38523.74	10.2	10.26
1	38544.597	10.21	10.26
1	38544.71	10.21	10.26
1	38550.847	10.21	10.26
1	38550.97	10.21	10.26
1	38571.27	10.21	10.26
1	38576.933	10.21	10.26
1	38576.983	10.21	10.26
1	38636.65	10.21	10.26
1	38643.733	10.21	10.26
1	38646.72	10.21	10.26
1	38665.473	10.19	10.26
1	38665.473	10.19	10.26
1	38665.473	10.19	10.26
1	38665.493	10.2	10.26
1	38674.013	10.2	10.26
1	38674.87	10.2	10.26
1	38675.673	10.21	10.26
1	38698.647	10.21	10.26
1	38699.627	10.21	10.26
1	38841.803	10.19	10.26
1	38843.943	10.19	10.26
1	38847.94	10.19	10.26
1	38857.417	10.19	10.26
1	38869.873	10.21	10.26
1	38870.727	10.21	10.26
1	38870.813	10.23	10.26
1	38872.397	10.23	10.3
1	38872.423	10.23	10.29
1	38874.103	10.23	10.29
1	38874.13	10.23	10.28
1	38884.997	10.23	10.28
1	38886.01	10.23	10.28
1	38890.157	10.23	10.28
1	38890.243	10.23	10.28
1	38963.34	10.23	10.27
1	38963.447	10.23	10.27
1	38963.513	10.2	10.27
1	38963.633	10.2	10.27
1	38963.633	10.2	10.27
1	38963.637	10.19	10.27
1	38963.737	10.19	10.27
1	38963.74	10.19	10.27
1	38966.163	10.19	10.27
1	38970.137	10.19	10.26
1	38970.213	10.19	10.27
1	38979.963	10.19	10.27
1	38987.603	10.19	10.26
1	38987.603	10.19	10.26
1	38987.647	10.19	10.25
1	38987.787	10.18	10.25
1	38987.88	10.19	10.25
1	38994.95	10.19	10.25
1	39001.543	10.19	10.25
1	39001.947	10.19	10.25
1	39001.96	10.19	10.25
1	39001.99	10.19	10.25
1	39001.993	10.19	10.23
1	39001.993	10.19	10.24
1	39021.263	10.17	10.23
1	39021.267	10.17	10.23
1	39021.267	10.17	10.23
1	39021.27	10.17	10.23
1	39021.273	10.17	10.23
1	39021.273	10.17	10.23
1	39021.287	10.17	10.22
1	39021.29	10.17	10.21
1	39021.413	10.17	10.21
1	39021.797	10.17	10.21
1	39022.797	10.16	10.21
1	39022.873	10.14	10.21
1	39022.877	10.14	10.21
1	39022.883	10.14	10.21
1	39022.887	10.14	10.21
1	39023	10.15	10.21
1	39026.523	10.15	10.21
1	39026.533	10.15	10.21
1	39026.62	10.16	10.21
1	39026.62	10.15	10.21
1	39026.82	10.15	10.21
1	39026.83	10.15	10.21
1	39026.83	10.15	10.21
1	39026.833	10.14	10.21
1	39026.85	10.15	10.21
1	39040.493	10.15	10.23
1	39040.497	10.15	10.23
1	39040.54	10.16	10.23
1	39040.617	10.16	10.23
1	39040.617	10.16	10.23
1	39040.62	10.16	10.23
1	39042.663	10.16	10.23
1	39051.78	10.16	10.23
1	39051.833	10.16	10.22
1	39052.09	10.16	10.21
1	39055.037	10.16	10.2
1	39055.897	10.15	10.2
1	39057.093	10.15	10.19
1	39071.913	10.15	10.21
1	39071.95	10.16	10.21
1	39072.023	10.16	10.21
1	39072.893	10.16	10.21
1	39081.937	10.16	10.2
1	39092.897	10.14	10.2
1	39092.897	10.14	10.2
1	39092.897	10.14	10.2
1	39092.91	10.14	10.2
1	39092.91	10.14	10.2
1	39093	10.14	10.2
1	39096.997	10.14	10.2
1	39097.033	10.15	10.2
1	39174.967	10.15	10.2
1	39176.31	10.15	10.2
1	39180.877	10.15	10.2
1	39181.117	10.15	10.2
1	39181.967	10.15	10.2
1	39181.97	10.15	10.2
1	39182.007	10.15	10.2
1	39226.413	10.15	10.21
1	39226.457	10.15	10.21
1	39238.01	10.15	10.21
1	39274.053	10.16	10.21
1	39274.053	10.16	10.21
1	39274.34	10.17	10.21
1	39279.707	10.17	10.21
1	39292.537	10.17	10.22
1	39292.537	10.17	10.22
1	39292.537	10.17	10.22
1	39292.54	10.17	10.24
1	39292.54	10.17	10.29
1	39292.57	10.17	10.24
1	39292.647	10.17	10.24
1	39292.677	10.18	10.24
1	39292.677	10.18	10.24
1	39292.677	10.17	10.24
1	39292.677	10.18	10.24
1	39292.68	10.18	10.24
1	39292.763	10.18	10.24
1	39293.993	10.18	10.24
1	39310.083	10.18	10.24
1	39312.823	10.18	10.24
1	39327.53	10.18	10.24
1	39353.873	10.18	10.24
1	39353.88	10.18	10.23
1	39353.89	10.17	10.23
1	39353.89	10.17	10.22
1	39354.15	10.15	10.22
1	39354.153	10.15	10.22
1	39354.157	10.15	10.22
1	39354.16	10.17	10.22
1	39354.363	10.15	10.22
1	39354.467	10.15	10.22
1	39354.477	10.15	10.21
1	39354.483	10.15	10.21
1	39355.003	10.15	10.21
1	39356.003	10.12	10.21
1	39356.02	10.12	10.21
1	39356.037	10.13	10.21
1	39356.13	10.13	10.21
1	39358.893	10.13	10.21
1	39358.897	10.13	10.2
1	39359.07	10.13	10.2
1	39363.52	10.14	10.2
1	39369.643	10.13	10.2
1	39369.683	10.14	10.2
1	39369.683	10.14	10.2
1	39370.733	10.14	10.21
1	39370.963	10.14	10.21
1	39372.31	10.14	10.2
1	39373.01	10.14	10.2
1	39374.213	10.15	10.2
1	39385.01	10.15	10.2
1	39387.647	10.15	10.2
1	39421.35	10.15	10.2
1	39475.037	10.15	10.21
1	39475.037	10.15	10.21
1	39475.07	10.15	10.21
1	39475.087	10.16	10.21
1	39475.11	10.17	10.21
1	39475.113	10.17	10.21
1	39475.113	10.17	10.21
1	39525.363	10.17	10.23
1	39525.387	10.17	10.23
1	39525.497	10.17	10.23
1	39526.023	10.17	10.23
1	39536.837	10.17	10.23
1	39536.84	10.17	10.23
1	39537.29	10.18	10.23
1	39548.957	10.17	10.23
1	39548.96	10.17	10.22
1	39549.01	10.17	10.22
1	39549.09	10.17	10.21
1	39549.09	10.17	10.21
1	39562.037	10.17	10.21
1	39563.853	10.17	10.21
1	39566.043	10.17	10.21
1	39566.077	10.17	10.2
1	39566.09	10.17	10.2
1	39566.157	10.13	10.2
1	39566.157	10.13	10.2
1	39566.17	10.14	10.2
1	39566.173	10.14	10.2
1	39566.27	10.14	10.2
1	39567.043	10.14	10.2
1	39569.33	10.14	10.2
1	39569.333	10.15	10.2
1	39569.333	10.15	10.2
1	39569.337	10.15	10.21
1	39569.347	10.15	10.21
1	39570.583	10.16	10.21
1	39574.05	10.16	10.21
1	39585.47	10.16	10.21
1	39588.233	10.16	10.21
1	39589.7	10.16	10.21
1	39589.717	10.16	10.21
1	39589.72	10.17	10.21
1	39596.013	10.17	10.21
1	39605.533	10.17	10.21
1	39605.687	10.17	10.21
1	39622.017	10.17	10.21
1	39624.01	10.17	10.21
1	39624.093	10.17	10.21
1	39624.097	10.17	10.21
1	39628.547	10.17	10.21
1	39669.663	10.15	10.21
1	39669.677	10.15	10.21
1	39669.68	10.15	10.21
1	39669.787	10.16	10.21
1	39670.303	10.16	10.21
1	39728.203	10.16	10.21
1	39728.203	10.16	10.21
1	39728.75	10.16	10.21
1	39728.777	10.16	10.21
1	39742.003	10.16	10.21
1	39742.89	10.17	10.21
1	39743.093	10.17	10.21
1	39752.14	10.16	10.21
1	39752.147	10.16	10.21
1	39752.15	10.16	10.21
1	39752.173	10.15	10.21
1	39752.243	10.14	10.21
1	39752.243	10.14	10.21
1	39752.253	10.15	10.21
1	39753.047	10.16	10.21
1	39753.39	10.16	10.2
1	39796.027	10.15	10.2
1	39796.027	10.16	10.2
1	39796.027	10.15	10.2
1	39796.033	10.15	10.2
1	39796.053	10.15	10.2
1	39797.39	10.16	10.2
1	39841.763	10.15	10.2
1	39841.897	10.12	10.2
1	39841.937	10.13	10.2
1	39842.007	10.13	10.2
1	39842.657	10.14	10.2
1	39844.38	10.15	10.2
1	39845.487	10.16	10.2
1	39921.127	10.15	10.2
1	39921.127	10.14	10.2
1	39921.64	10.15	10.21
1	39921.657	10.15	10.21
1	39921.73	10.16	10.21
1	39922.943	10.17	10.21
1	39940.837	10.17	10.21
1	39940.843	10.15	10.21
1	39940.843	10.15	10.21
1	39940.853	10.16	10.21
1	39940.88	10.17	10.21
1	40001.897	10.17	10.21
1	40096.167	10.16	10.21
1	40096.17	10.16	10.21
1	40096.353	10.16	10.21
1	40151.39	10.16	10.21
1	40151.39	10.16	10.21
1	40166.803	10.16	10.21
1	40166.977	10.17	10.21
1	40169.37	10.16	10.21
1	40172.377	10.16	10.21
1	40179.03	10.16	10.21
1	40179.03	10.16	10.21
1	40179.04	10.12	10.2
1	40179.04	10.12	10.2
1	40179.04	10.12	10.21
1	40179.047	10.12	10.21
1	40179.047	10.12	10.19
1	40179.09	10.13	10.19
1	40179.09	10.12	10.19
1	40179.133	10.13	10.19
1	40179.23	10.14	10.19
1	40180.037	10.15	10.19
1	40186.457	10.15	10.2
1	40186.48	10.16	10.2
1	40186.5	10.16	10.23
1	40186.5	10.16	10.22
1	40186.747	10.16	10.22
1	40186.747	10.16	10.22
1	40187.587	10.17	10.22
1	40203.913	10.17	10.22
1	40207.42	10.17	10.22
1	40230.107	10.17	10.22
1	40230.107	10.17	10.22
1	40234.723	10.16	10.22
1	40234.8	10.15	10.22
1	40234.803	10.15	10.22
1	40234.803	10.15	10.22
1	40234.803	10.15	10.21
1	40234.81	10.15	10.22
1	40234.907	10.15	10.22
1	40234.93	10.15	10.22
1	40234.93	10.15	10.2
1	40234.943	10.15	10.2
1	40234.943	10.15	10.2
1	40235.067	10.15	10.2
1	40237.553	10.16	10.2
1	40237.613	10.16	10.2
1	40294.683	10.16	10.2
1	40294.803	10.14	10.2
1	40294.813	10.14	10.2
1	40294.817	10.14	10.2
1	40295.36	10.14	10.2
1	40295.407	10.15	10.2
1	40310.36	10.15	10.2
1	40310.363	10.15	10.2
1	40364.83	10.15	10.19
1	40364.833	10.15	10.19
1	40364.833	10.15	10.19
1	40364.833	10.15	10.18
1	40364.96	10.13	10.18
1	40364.97	10.13	10.18
1	40365.113	10.13	10.18
1	40376.017	10.13	10.18
1	40376.347	10.14	10.18
1	40376.403	10.14	10.18
1	40377.36	10.14	10.18
1	40379.36	10.14	10.18
1	40380.36	10.14	10.18
1	40437.343	10.11	10.18
1	40437.383	10.11	10.17
1	40437.393	10.1	10.17
1	40437.423	10.1	10.17
1	40437.46	10.1	10.17
1	40437.463	10.1	10.17
1	40437.483	10.07	10.17
1	40437.507	10.07	10.16
1	40437.507	10.07	10.16
1	40437.53	10.11	10.16
1	40437.543	10.11	10.16
1	40437.61	10.11	10.16
1	40437.61	10.1	10.16
1	40438.033	10.11	10.16
1	40463.243	10.11	10.15
1	40463.243	10.1	10.15
1	40463.247	10.1	10.15
1	40463.247	10.07	10.15
1	40463.25	10.07	10.14
1	40463.387	10.07	10.14
1	40463.387	10.08	10.14
1	40463.99	10.08	10.15
1	40473.477	10.08	10.15
1	40473.497	10.04	10.15
1	40473.58	10.04	10.15
1	40473.583	10.05	10.15
1	40476.103	10.06	10.15
1	40476.117	10.06	10.15
1	40476.12	10.06	10.15
1	40476.123	10.08	10.15
1	40476.143	10.06	10.15
1	40476.227	10.07	10.15
1	40476.227	10.09	10.15
1	40478.213	10.09	10.15
1	40478.373	10.09	10.15
1	40479.387	10.09	10.15
1	40479.48	10.09	10.15
1	40569.627	10.1	10.15
1	40576.11	10.09	10.15
1	40579.863	10.1	10.15
1	40583.403	10.1	10.15
1	40589.513	10.1	10.15
1	40589.513	10.1	10.15
1	40589.627	10.1	10.15
1	40610.24	10.1	10.15
1	40641.82	10.1	10.15
1	40645.407	10.1	10.15
1	40645.523	10.1	10.15
1	40652.01	10.1	10.15
1	40658.81	10.1	10.15
1	40658.81	10.1	10.15
1	40662.01	10.1	10.15
1	40670.147	10.1	10.15
1	40680.92	10.1	10.15
1	40681.837	10.1	10.15
1	40689.31	10.1	10.15
1	40697.663	10.1	10.15
1	40702.01	10.1	10.15
1	40702.87	10.1	10.15
1	40753.417	10.09	10.15
1	40753.48	10.09	10.15
1	40753.483	10.09	10.15
1	40753.543	10.08	10.15
1	40753.547	10.1	10.15
1	40763.417	10.1	10.15
1	40766.413	10.1	10.15
1	40766.44	10.11	10.15
1	40783.287	10.1	10.15
1	40783.31	10.1	10.14
1	40783.337	10.1	10.13
1	40783.413	10.08	10.13
1	40783.413	10.08	10.13
1	40783.473	10.08	10.13
1	40783.537	10.07	10.13
1	40783.547	10.08	10.13
1	40783.547	10.07	10.13
1	40783.547	10.06	10.13
1	40783.55	10.08	10.13
1	40784.417	10.08	10.13
1	40790.33	10.08	10.12
1	40790.353	10.08	10.11
1	40816.533	10.08	10.14
1	40816.537	10.08	10.13
1	40817.057	10.08	10.13
1	40820.077	10.08	10.13
1	40820.077	10.08	10.13
1	40820.46	10.08	10.13
1	40832.823	10.08	10.13
1	40832.847	10.06	10.13
1	40832.92	10.06	10.13
1	40832.923	10.06	10.13
1	40833.75	10.06	10.13
1	40833.753	10.06	10.13
1	40833.903	10.07	10.13
1	40841.503	10.07	10.13
1	40841.59	10.07	10.13
1	40841.597	10.07	10.13
1	40841.597	10.07	10.13
1	40841.71	10.07	10.13
1	40846.247	10.11	10.13
1	40846.263	10.11	10.21
1	40846.263	10.11	10.21
1	40846.273	10.11	10.2
1	40846.273	10.11	10.21
1	40846.277	10.11	10.2
1	40846.41	10.11	10.19
1	40846.427	10.11	10.19
1	40846.563	10.11	10.19
1	40847.453	10.12	10.19
1	40849.447	10.12	10.19
1	40849.687	10.12	10.18
1	40849.817	10.12	10.17
1	40849.83	10.11	10.17
1	40861.443	10.11	10.17
1	40864.417	10.11	10.16
1	40883.82	10.11	10.16
1	40896.807	10.11	10.16
1	40897.003	10.11	10.16
1	40916.82	10.11	10.16
1	41003.7	10.11	10.15
1	41003.713	10.06	10.15
1	41003.713	10.07	10.15
1	41003.713	10.09	10.15
1	41003.73	10.07	10.15
1	41003.957	10.07	10.15
1	41004.14	10.07	10.15
1	41010.643	10.07	10.15
1	41015.643	10.07	10.15
1	41019.503	10.07	10.15
1	41063.22	10.08	10.15
1	41063.23	10.08	10.15
1	41063.23	10.08	10.15
1	41063.233	10.08	10.15
1	41063.373	10.08	10.15
1	41069.627	10.08	10.15
1	41073.45	10.1	10.15
1	41076.747	10.1	10.15
1	41078.063	10.1	10.15
1	41078.067	10.11	10.21
1	41078.067	10.11	10.21
1	41078.067	10.1	10.21
1	41078.067	10.1	10.23
1	41078.067	10.1	10.15
1	41078.08	10.11	10.2
1	41078.087	10.11	10.2
1	41078.093	10.11	10.19
1	41078.153	10.12	10.19
1	41078.497	10.12	10.18
1	41079.197	10.12	10.18
1	41079.203	10.13	10.18
1	41079.367	10.13	10.19
1	41081.23	10.13	10.19
1	41098.087	10.13	10.19
1	41099.08	10.13	10.19
1	41120.29	10.13	10.19
1	41136.907	10.13	10.19
1	41137.667	10.13	10.19
1	41194.453	10.13	10.2
1	41194.453	10.13	10.2
1	41194.457	10.14	10.2
1	41194.64	10.14	10.2
1	41194.947	10.14	10.21
1	41195.04	10.14	10.2
1	41204.67	10.14	10.2
1	41205.473	10.14	10.2
1	41255.983	10.14	10.19
1	41256.703	10.14	10.18
1	41264.647	10.13	10.18
1	41294.117	10.13	10.18
1	41294.52	10.13	10.18
1	41302.377	10.13	10.18
1	41366.483	10.13	10.18
1	41405.32	10.13	10.18
1	41437.277	10.13	10.18
1	41462.047	10.13	10.18
1	41462.053	10.09	10.18
1	41462.057	10.1	10.17
1	41462.057	10.1	10.17
1	41462.057	10.09	10.17
1	41462.06	10.1	10.17
1	41462.2	10.1	10.17
1	41462.327	10.1	10.16
1	41462.36	10.1	10.16
1	41465.56	10.1	10.15
1	41482.693	10.1	10.15
1	41495.45	10.1	10.14
1	41495.453	10.1	10.14
1	41495.513	10.1	10.14
1	41495.997	10.1	10.13
1	41542.46	10.1	10.13
1	41542.54	10.08	10.13
1	41542.553	10.08	10.13
1	41542.557	10.08	10.13
1	41542.663	10.06	10.13
1	41542.677	10.06	10.13
1	41559.46	10.06	10.12
1	41562.477	10.06	10.12
1	41562.48	10.06	10.12
1	41564.793	10.06	10.12
1	41574.013	10.06	10.12
1	41574.013	10.06	10.12
1	41574.07	10.06	10.12
1	41578.007	10.06	10.12
1	41600.79	10.06	10.12
1	41601.05	10.06	10.12
1	41601.05	10.06	10.12
1	41601.07	10.06	10.12
1	41606.01	10.06	10.12
1	41654.067	10.06	10.11
1	41654.073	10.06	10.11
1	41654.073	10.06	10.11
1	41654.217	10.07	10.11
1	41654.22	10.06	10.11
1	41654.69	10.06	10.11
1	41654.72	10.06	10.11
1	41655.777	10.06	10.11
1	41656.037	10.06	10.11
1	41661.267	10.06	10.11
1	41712.657	10.06	10.12
1	41712.663	10.06	10.12
1	41712.857	10.06	10.12
1	41713.08	10.07	10.12
1	41713.56	10.07	10.11
1	41713.887	10.06	10.11
1	41721.913	10.06	10.11
1	41757.093	10.06	10.11
1	41759.877	10.06	10.11
1	41760.033	10.06	10.11
1	41770.157	10.06	10.1
1	41770.173	10.05	10.1
1	41770.203	10.05	10.1
1	41770.207	10.03	10.1
1	41770.207	10.05	10.1
1	41770.207	10.04	10.1
1	41770.207	10.04	10.1
1	41770.207	10.03	10.1
1	41770.207	10.04	10.1
1	41770.217	10.06	10.1
1	41770.24	10.06	10.1
1	41770.767	10.06	10.1
1	41771.09	10.06	10.1
1	41771.097	10.06	10.1
1	41771.2	10.06	10.1
1	41771.2	10.06	10.1
1	41821.263	10.05	10.1
1	41822.6	10.05	10.1
1	41822.6	10.05	10.1
1	41822.6	10.05	10.1
1	41822.6	10.06	10.1
1	41825.9	10.05	10.1
1	41825.9	10.05	10.09
1	41825.903	10.05	10.08
1	41826.12	10.05	10.1
1	41827.323	10.05	10.09
1	41827.523	10.05	10.09
1	41829.78	10.05	10.08
1	41829.837	10.02	10.08
1	41831.913	10.03	10.09
1	41831.913	10.02	10.09
1	41832.05	10.04	10.09
1	41832.673	10.04	10.09
1	41832.86	10.04	10.08
1	41842.707	10.04	10.08
1	41847.44	10.04	10.08
1	41847.443	10.04	10.08
1	41895.467	10.04	10.08
1	41895.47	10.04	10.08
1	42058.203	10.04	10.08
1	42058.213	10.04	10.16
1	42058.237	10.04	10.16
1	42058.313	10.04	10.15
1	42061.593	10.05	10.15
1	42061.593	10.05	10.15
1	42061.61	10.05	10.14
1	42061.777	10.05	10.14
1	42061.777	10.05	10.11
1	42062.497	10.05	10.1
1	42062.843	10.04	10.1
1	42073.843	10.04	10.1
1	42082.813	10.04	10.1
1	42084.06	10.04	10.1
1	42084.067	10.04	10.1
1	42084.12	10.04	10.1
1	42084.123	10.04	10.1
1	42084.48	10.04	10.1
1	42087.087	10.04	10.1
1	42087.09	10.04	10.1
1	42087.12	10.04	10.1
1	42087.12	10.04	10.1
1	42091.02	10.04	10.1
1	42091.023	10.04	10.1
1	42091.06	10.04	10.1
1	42091.063	10.04	10.1
1	42094.213	10.04	10.1
1	42094.757	10.04	10.1
1	42094.883	10.04	10.1
1	42094.883	10.04	10.1
1	42098.497	10.04	10.1
1	42098.503	10.04	10.1
1	42098.603	10.04	10.1
1	42098.61	10.04	10.1
1	42102.02	10.04	10.1
1	42102.023	10.04	10.1
1	42102.03	10.04	10.1
1	42102.03	10.04	10.1
1	42106.953	10.04	10.1
1	42106.96	10.04	10.1
1	42107.583	10.04	10.1
1	42112.01	10.04	10.1
1	42112.053	10.04	10.1
1	42112.053	10.04	10.1
